vm,hour,n_train,n_test,test_p99,test_max,ctop_lognorm_ctop,cov_lognorm_ctop,ctop_empirical_p998,cov_empirical_p998,ctop_gauss_meanksd,cov_gauss_meanksd,ctop_rolling_max,cov_rolling_max,ctop_ewmq_p998,cov_ewmq_p998,ctop_ml_gbm_p998,cov_ml_gbm_p998
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/491.csv,0,62,15,0.3719999999999999,0.4,1.193965008032091,1.0,2.2585333333333333,1.0,1.347997097583366,1.0,2.2666666666666666,1.0,1.1745185882900164,1.0,,
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/491.csv,10,79,19,1.8640000000000008,2.2,1.321057129773451,0.9473684210526315,2.424114285714286,1.0,1.3188933003117096,0.9473684210526315,2.428571428571429,1.0,1.4074910559198923,0.9473684210526315,,
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/491.csv,12,75,27,1.4493333333333331,1.4666666666666666,6.517965988599996,1.0,2.227200000000001,1.0,2.1759438302111533,1.0,2.2666666666666666,1.0,1.0910222079806315,0.8148148148148148,,
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/491.csv,22,90,22,0.25266666666666654,0.2666666666666666,1.9418596818514184,1.0,4.3490666666666735,1.0,2.116392153209788,1.0,4.8,1.0,0.25058443061615365,0.9545454545454546,,
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/491.csv,23,63,13,2.0346666666666646,2.2666666666666666,1.073502034590428,0.9230769230769231,2.0925333333333316,0.9230769230769231,1.1184224844276462,0.9230769230769231,2.2,0.9230769230769231,0.7596917562724017,0.9230769230769231,,
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/185.csv,0,288,71,92.57333333333335,92.66666666666666,882.22249339883,1.0,97.07839999999999,1.0,145.4599949961385,1.0,97.11666666666666,1.0,15.13167160211036,0.8309859154929577,96.49219989231378,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/185.csv,1,288,72,92.63333333333334,92.63333333333334,550.8787094595782,1.0,97.14723333333333,1.0,133.24015899322455,1.0,97.23333333333332,1.0,15.245300797589666,0.8333333333333334,94.90084162509794,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/185.csv,2,288,72,92.74783333333333,92.78333333333336,354.2752619637905,1.0,96.76389999999999,1.0,120.84052134676588,1.0,96.85,1.0,3.3009567047033728,0.8333333333333334,95.43673959839722,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/185.csv,3,288,72,92.7575,92.81666666666666,221.82199046014634,1.0,95.3926,1.0,107.65484011437576,1.0,95.45,1.0,3.2637889283571004,0.8333333333333334,93.84697160407542,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/185.csv,4,288,72,92.88333333333334,92.88333333333334,205.70634046026655,1.0,96.4352,1.0,107.1582325508008,1.0,96.55,1.0,2.594079124634214,0.8194444444444444,68.36330319164352,0.8333333333333334
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/185.csv,5,287,72,92.74783333333333,92.78333333333336,199.31982967464538,1.0,96.4642,1.0,107.11259852272187,1.0,96.55,1.0,2.5652330892920348,0.8333333333333334,95.94133964492661,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/185.csv,6,288,72,92.78816666666668,92.8,241.91443562480612,1.0,96.54013333333332,1.0,111.11791608753474,1.0,96.61666666666666,1.0,5.4910969123500735,0.8333333333333334,96.09022713713723,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/185.csv,7,288,72,92.74083333333331,92.8,432.6226885604842,1.0,96.38983333333336,1.0,127.98056660263464,1.0,96.53333333333336,1.0,5.522299917145281,0.8333333333333334,96.2359125974066,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/185.csv,8,288,72,92.80966666666667,92.83333333333334,637.2432127982033,1.0,96.65373333333332,1.0,138.02520114178876,1.0,96.88333333333334,1.0,11.164263632631123,0.8055555555555556,81.30716026331571,0.8333333333333334
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/185.csv,9,288,71,92.78333333333333,92.9,954.9019658908989,1.0,97.21419999999999,1.0,147.2885937664176,1.0,97.23333333333332,1.0,16.269472788814785,0.8169014084507042,96.54343261795114,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/185.csv,10,288,72,92.76933333333334,92.81666666666666,922.2528910761399,1.0,97.21419999999999,1.0,147.0883765013065,1.0,97.23333333333332,1.0,11.382628956236179,0.8194444444444444,96.59269357380406,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/185.csv,11,288,72,92.80483333333333,92.81666666666666,1775.0619928400356,1.0,97.21419999999999,1.0,164.9868997030898,1.0,97.23333333333332,1.0,34.973424036807685,0.8333333333333334,96.54343261795114,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/185.csv,12,285,72,92.72149999999998,92.73333333333332,2506.8588756301424,1.0,97.25306666666665,1.0,173.94031243775555,1.0,97.36666666666666,1.0,35.00492346314133,0.8333333333333334,96.47850319772614,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/185.csv,13,286,71,92.73333333333332,92.73333333333332,2409.874455101123,1.0,97.17383333333333,1.0,173.10469714324722,1.0,97.18333333333334,1.0,34.94917840613708,0.7746478873239436,96.73986106393636,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/185.csv,14,280,72,92.80266666666668,92.85,1635.4817917317484,1.0,97.24033333333334,1.0,162.4117559194979,1.0,97.33333333333334,1.0,32.04917473468658,0.6111111111111112,96.06773213256874,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/185.csv,15,288,72,92.78383333333333,92.86666666666666,1617.2119443274767,1.0,97.14753333333333,1.0,159.57979109620072,1.0,97.16666666666666,1.0,31.82162836876283,0.6666666666666666,96.16477989754924,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/185.csv,16,288,72,92.83866666666667,92.93333333333334,1973.8441047545896,1.0,97.22376666666665,1.0,163.95552693106066,1.0,97.23333333333332,1.0,34.51519801699308,0.6666666666666666,96.75702042670108,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/185.csv,17,288,72,93.98175000000002,96.875,2211.4185534405,1.0,97.21883333333334,1.0,166.20410533740707,1.0,97.26666666666668,1.0,34.48197069281165,0.6527777777777778,95.60759615268171,0.9861111111111112
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/185.csv,18,288,72,97.0817857142857,97.10714285714286,1701.2245890918416,1.0,97.39909999999999,1.0,162.10007261404283,1.0,97.6,1.0,31.93311474674631,0.6666666666666666,97.25257630789667,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/185.csv,19,288,72,97.093,97.11666666666666,1314.7155683043752,1.0,97.13333333333334,1.0,155.93717337638373,1.0,97.13333333333334,1.0,31.88612719669703,0.6666666666666666,96.54220186309823,0.8333333333333334
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/185.csv,20,286,72,97.13116666666666,97.16666666666666,1225.9930917150648,1.0,97.84766666666667,1.0,155.7111248936224,1.0,97.86666666666666,1.0,31.819891217294806,0.6666666666666666,97.86642130400983,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/185.csv,21,288,72,97.10966666666667,97.13333333333334,1308.6726629849106,1.0,97.64753333333333,1.0,157.72586706912483,1.0,97.66666666666666,1.0,31.893482576100986,0.6666666666666666,97.17380977469615,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/185.csv,22,300,60,92.83033333333333,92.85,1029.8017330761763,1.0,97.67336666666667,1.0,151.63344588591923,1.0,97.68333333333334,1.0,32.03163942301334,0.8,97.17417387711261,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/185.csv,23,298,60,92.63033333333333,92.65,815.1535798034919,1.0,97.34623333333334,1.0,143.62507614971284,1.0,97.63333333333334,1.0,8.737937298999917,0.8,97.0384726463321,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/130.csv,0,288,72,2.1430000000000002,2.1666666666666665,2.152095821376705,0.9861111111111112,2.135499999999999,0.9861111111111112,2.1321695779461245,0.9722222222222222,2.1833333333333336,1.0,2.0118325091997296,0.8888888888888888,2.10061340664207,0.9722222222222222
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/130.csv,1,288,72,6.547833333333334,6.583333333333334,4.215667372125056,0.9722222222222222,6.616066666666664,1.0,4.64208447626228,0.9722222222222222,6.75,1.0,3.7252153323321746,0.9722222222222222,6.518384205264462,0.9722222222222222
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/130.csv,2,288,72,7.917666666666668,8.083333333333334,4.218798246913193,0.9444444444444444,6.3256333333333306,0.9583333333333334,4.298110718908047,0.9444444444444444,6.45,0.9722222222222222,3.3545356894256098,0.8888888888888888,6.234928190602714,0.9583333333333334
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/130.csv,3,288,72,2.083833333333334,2.1666666666666665,2.155525874049366,0.9861111111111112,2.090433333333333,0.9861111111111112,2.134665762405422,0.9861111111111112,2.1,0.9861111111111112,1.941187857728473,0.625,2.0669130147156904,0.9861111111111112
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/130.csv,4,288,72,2.0860000000000003,2.1333333333333333,2.13886879321624,1.0,2.0737666666666663,0.9861111111111112,2.1200212749582623,0.9861111111111112,2.083333333333333,0.9861111111111112,1.8869452123807993,0.3055555555555556,2.033826029431381,0.9583333333333334
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/130.csv,5,287,72,2.0881666666666665,2.1,2.1496475593139506,1.0,2.1118666666666663,1.0,2.1304943508119427,1.0,2.15,1.0,1.9047960327940798,0.3333333333333333,2.0674057108137376,0.9722222222222222
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/130.csv,6,288,72,2.129000000000001,2.2,2.1522783027918297,0.9861111111111112,2.154333333333331,0.9861111111111112,2.1340739479261015,0.9861111111111112,2.25,1.0,1.9402802218465143,0.5138888888888888,2.0667893479950807,0.9305555555555556
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/130.csv,7,288,72,2.0908333333333338,2.15,2.3640875517258473,1.0,3.3736666666666317,1.0,2.4973803672521697,1.0,5.0,1.0,2.387096181140116,1.0,2.1875224924970307,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/130.csv,8,288,72,2.196166666666668,2.35,3.835881982913598,1.0,18.181533333333324,1.0,6.892917349653082,1.0,18.58333333333333,1.0,3.0842536544354946,1.0,2.35486453683667,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/130.csv,9,288,71,5.771666666666665,6.25,4.775796513476506,0.971830985915493,19.36723333333329,1.0,8.085139745554631,1.0,21.366666666666664,1.0,4.444707589539345,0.971830985915493,14.67417096329622,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/130.csv,10,288,70,2.0988333333333333,2.1333333333333333,4.294890346401116,1.0,18.446966666666608,1.0,7.3382179371928125,1.0,21.25,1.0,4.3746633421876036,1.0,2.396080515042669,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/130.csv,11,288,70,2.1333333333333333,2.1333333333333333,2.764492207282706,1.0,7.807466666666656,1.0,3.4225553989390267,1.0,8.266666666666666,1.0,2.059403783305711,0.9428571428571428,2.2673143686377806,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/130.csv,12,288,71,16.84999999999999,19.416666666666668,6.267803045483586,0.9577464788732394,18.759033333333317,0.9859154929577465,9.988914441458741,0.9577464788732394,19.4,0.9859154929577465,5.1004846794496785,0.9577464788732394,17.979566928601855,0.9859154929577465
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/130.csv,13,284,72,3.3733333333333606,6.45,3.838260118259557,0.9861111111111112,18.610100000000028,1.0,6.635099343999008,1.0,19.166666666666668,1.0,3.1218733227475477,0.9861111111111112,2.3942250215374212,0.9861111111111112
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/130.csv,14,280,72,2.15,2.15,2.159431129507339,1.0,2.164733333333334,1.0,2.1416002572856816,0.9722222222222222,2.1833333333333336,1.0,2.016282139248578,0.9166666666666666,2.1502453626568276,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/130.csv,15,288,72,2.0763333333333334,2.1,11.053458736039582,1.0,80.09613333333326,1.0,30.137203307533305,1.0,83.61666666666666,1.0,12.176942197816105,1.0,6.001572163737802,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/130.csv,16,288,72,2.0881666666666665,2.1,3.736143503757115,1.0,8.197233333333331,1.0,4.62319532368447,1.0,8.283333333333333,1.0,2.0064662530104074,0.8888888888888888,2.1335796813823573,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/130.csv,17,287,72,2.1338333333333344,2.216666666666667,2.936007854460746,1.0,7.702066666666664,1.0,3.6301233763403418,1.0,8.016666666666666,1.0,2.032681903969163,0.9305555555555556,2.1006158701225597,0.9861111111111112
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/130.csv,18,288,72,2.1215,2.1333333333333333,2.1598312074877972,1.0,2.1521666666666657,1.0,2.1402414620587473,1.0,2.2,1.0,2.0356001851817083,0.9166666666666666,2.1172800733087365,0.9861111111111112
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/130.csv,19,288,72,2.1,2.1,2.1441342002167745,1.0,2.083333333333333,0.9722222222222222,2.1256003677767623,1.0,2.083333333333333,0.9722222222222222,1.9545713376147351,0.7361111111111112,2.0669130147156904,0.9722222222222222
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/130.csv,20,288,72,2.1215,2.1333333333333333,2.1491574263415143,1.0,2.090433333333333,0.9722222222222222,2.129803099123708,0.9861111111111112,2.1,0.9722222222222222,1.9429225773069805,0.6388888888888888,2.0834560146617473,0.9722222222222222
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/130.csv,21,286,72,2.1215,2.1333333333333333,2.1525692835706183,1.0,2.0905,0.9583333333333334,2.133839891370888,1.0,2.1,0.9722222222222222,1.9754065476401572,0.8055555555555556,2.0834570000539427,0.9583333333333334
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/130.csv,22,299,60,2.722166666666666,2.85,2.3950868921846364,0.95,2.5868666666666664,0.9666666666666667,2.3732827434499213,0.95,2.6166666666666667,0.9666666666666667,2.358588237864422,0.95,2.483567856676004,0.95
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/130.csv,23,300,60,2.0674999999999994,2.1166666666666667,2.140822754923087,1.0,2.096733333333333,0.9833333333333333,2.1230030504559534,1.0,2.1166666666666667,1.0,1.946045617303618,0.5166666666666667,2.083566871283808,0.9833333333333333
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/373.csv,0,288,71,1.5,1.5,2.0438677329439248,1.0,2.9691999999999896,1.0,1.9885404990792854,1.0,3.466666666666667,1.0,2.3901634607809865,1.0,3.4602359971949466,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/373.csv,1,288,72,2.0510000000000117,3.4,1.9849828842108976,0.9861111111111112,2.3210666666666535,0.9861111111111112,1.8918995974937238,0.9861111111111112,2.933333333333333,0.9861111111111112,1.6591491578310225,0.9861111111111112,1.8745182716851565,0.9861111111111112
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/373.csv,2,288,72,1.5,1.5,2.132581985133017,1.0,4.364266666666655,1.0,2.250172416397529,1.0,4.9,1.0,1.5032832586735443,1.0,1.5184041700464779,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/373.csv,3,288,72,1.5,1.5,2.271114078604018,1.0,5.7340666666666475,1.0,2.611608784226573,1.0,6.633333333333334,1.0,1.4789660989224571,0.9027777777777778,5.078198711537573,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/373.csv,4,288,72,6.912666666666672,7.433333333333334,6.86765104696743,0.9861111111111112,9.709266666666664,1.0,6.765058093152435,0.9861111111111112,9.766666666666666,1.0,3.4640185031107174,0.875,9.278977036336386,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/373.csv,5,287,72,2.2153333333333487,3.966666666666667,2.012404001916814,0.9861111111111112,2.6331999999999995,0.9861111111111112,1.9243217024566859,0.9861111111111112,2.766666666666667,0.9861111111111112,1.5119773558364722,0.9861111111111112,1.51699801538265,0.9861111111111112
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/373.csv,6,288,72,2.0703333333333456,3.466666666666667,2.0698898235014105,0.9861111111111112,2.690133333333332,0.9861111111111112,1.9914867967529273,0.9861111111111112,2.766666666666667,0.9861111111111112,1.4969285775238563,0.7638888888888888,2.6343147839606442,0.9861111111111112
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/373.csv,7,288,72,1.5,1.5,2.128842991883452,1.0,2.980866666666666,1.0,2.0801624204023743,1.0,3.0,1.0,1.8508380155154591,1.0,1.5219239909709321,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/373.csv,8,288,72,3.603000000000004,4.1,2.5367230570380315,0.9722222222222222,6.247809523809521,1.0,2.8801444224608876,0.9722222222222222,6.357142857142857,1.0,1.643613149591503,0.9722222222222222,6.168068738991397,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/373.csv,9,288,71,2.2099999999999933,3.8666666666666663,2.064069341863781,0.9859154929577465,3.155133333333301,0.9859154929577465,2.109925980050958,0.9859154929577465,4.666666666666667,1.0,1.4951445779801442,0.8169014084507042,1.5272667874581618,0.9859154929577465
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/373.csv,10,286,72,1.5,1.5,2.1948098539893084,1.0,3.363000000000005,1.0,2.163164214233152,1.0,3.8,1.0,1.8074035151046624,1.0,1.52835268965826,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/373.csv,11,288,72,3.5493333333333354,3.833333333333333,1.9140043170697867,0.9722222222222222,1.7561999999999953,0.9583333333333334,1.8055075062957002,0.9722222222222222,1.9666666666666663,0.9722222222222222,1.4876642719307105,0.7916666666666666,1.5007360879704836,0.9583333333333334
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/373.csv,12,287,72,1.5,1.5,5.895474377033821,1.0,51.20813333333333,1.0,18.536587558775214,1.0,52.6,1.0,1.4824028353732528,0.9027777777777778,1.616505319284602,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/373.csv,13,284,72,1.9930000000000108,3.2,2.6256138099801336,0.9861111111111112,4.6,1.0,2.7615004476493046,0.9861111111111112,4.6,1.0,1.4687664171232913,0.7638888888888888,1.5863626858822264,0.9861111111111112
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/373.csv,14,280,72,6.759000000000003,7.066666666666666,21.650093327839166,1.0,43.38380000000001,1.0,22.756297422666186,1.0,43.7,1.0,6.553378697724437,0.9444444444444444,9.475851332331754,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/373.csv,15,288,72,2.1380000000000137,3.7,13.72746305916132,1.0,46.242,1.0,29.387319347402993,1.0,46.43333333333333,1.0,1.9625720475657016,0.9861111111111112,7.711748698519514,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/373.csv,16,288,72,5.936333333333338,6.433333333333334,21.703959880864776,1.0,45.242599999999996,1.0,29.907044028433802,1.0,45.3,1.0,4.088352231722211,0.8888888888888888,11.276357823920549,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/373.csv,17,288,72,1.5,1.5,12.6741310233966,1.0,45.71239999999999,1.0,28.143637216622185,1.0,46.13333333333333,1.0,1.4850911910985622,0.8472222222222222,2.1542787395791905,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/373.csv,18,288,72,1.5,1.5,13.144555293258293,1.0,45.50073333333331,1.0,28.711258996691832,1.0,46.4,1.0,1.5045326670725745,1.0,28.28303899840358,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/373.csv,19,288,72,1.5580000000000012,1.7,13.089288177900324,1.0,43.666066666666666,1.0,27.836465587217376,1.0,43.8,1.0,2.6796231875393706,1.0,4.455185258039413,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/373.csv,20,285,72,2.4610000000000056,3.1,3.400253786091097,1.0,34.0352000000003,1.0,10.410675814641781,1.0,44.6,1.0,2.237397999906421,0.9861111111111112,3.9382911379931747,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/373.csv,21,288,72,2.2513333333333385,2.8666666666666667,2.139216706233794,0.9861111111111112,3.8,1.0,2.1764071333005175,0.9861111111111112,3.8,1.0,1.5219589566961302,0.9722222222222222,2.4206932361180082,0.9861111111111112
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/373.csv,22,300,60,1.5,1.5,2.0400688766286788,1.0,2.7059999999999604,1.0,2.0570893376566373,1.0,4.5,1.0,1.477615845819219,0.9666666666666667,1.5210184155427195,1.0
