vm,hour,n,ks_lognorm,cvm_lognorm,ad_lognorm,ks_norm,cvm_norm,ad_norm,ks_gamma,cvm_gamma,ad_gamma,ks_weibull_min,cvm_weibull_min,ad_weibull_min
m_1932,0,2174,0.03314403597876314,0.34546151450237583,2.1840171705034663,0.08539529820440384,3.457887906196945,21.160525568060166,0.05014616286461293,0.8596551479727271,5.317152842956148,0.0934903427170426,4.570266202872515,29.631972797021717
m_1932,1,2786,0.0439141666069095,0.6769158591540418,4.339286243878632,0.06729569079926373,1.5905153043661677,8.712194184436157,0.0392044003739922,0.510806621111433,2.8499447497265464,0.07671154805249092,3.4398369140666647,21.507864308049648
m_1932,2,2513,0.03738842522002417,0.4807845740349219,3.201166620586264,0.0713778847987836,2.5520989528910913,17.765001134443537,0.03998770532610174,0.6522435734867155,4.8576843522464515,0.09149162419622181,5.758422695611717,42.40771926470961
m_1932,3,2484,0.07038457326193398,2.053307694229038,12.092273519086575,0.05058576574997975,1.0040389316663427,5.96476310708249,0.053957908140293276,1.0615296952558209,6.085538521218041,0.07074286847850653,2.854512206915758,18.035507473756297
m_1932,4,2649,0.03585434262317766,0.40127054866086687,2.6032223583683844,0.06080677442863358,1.7210840245700707,10.16749925840395,0.034849636490319635,0.3472640609326788,1.9855576065847345,0.07195430701409355,4.091113212730939,28.52457924155169
m_1932,5,2795,0.04566090418762786,1.1241294806706799,6.867574875619084,0.0727119597324708,3.019177110497351,21.985628669781818,0.046497487663973214,0.8450129498877723,6.146080769797209,0.08886230625087799,5.222204264044164,35.97973141761531
m_1932,6,2820,0.08826266390794213,4.655696700731779,28.28670085722706,0.12320513184556625,10.26472987643905,60.14316934046383,0.1001001992056273,6.275415755033326,37.36812724164747,0.14313878142164416,15.66585170218953,90.41264959666705
m_1932,7,2774,0.04227203152021375,0.5135640197465704,2.95342083166679,0.05130017355329547,1.1863062373289437,7.7643916121269285,0.04058006007882892,0.5220116056184659,3.175340536016847,0.0752924983578177,3.7656489585661794,25.873350377763472
m_1932,8,2848,0.07561684065676277,2.9132567959336075,16.27030802581703,0.06084200005424917,1.5764898374251226,10.728772495828707,0.0670075572522063,2.2212691145349304,12.78522914258292,0.05082681284394386,1.5611519675241456,14.033027345418759
m_1932,9,2797,0.06880390143820925,2.2118425902210634,14.228715401534373,0.06727881124709445,2.740965978811729,16.856337683927904,0.06517480951928256,2.156202727350277,13.598497373079681,0.07790593158134357,3.42144934544258,21.701096535006855
m_1932,10,2485,0.04007918475604805,0.6023587431351677,4.310614009522396,0.08023933509637282,3.283625748628178,18.818619685424437,0.05344540453829849,1.1287422902156437,6.806633873245573,0.0918973307429014,5.870503626454293,35.55965208714724
m_1932,11,2485,0.04038148343682041,0.511414574420917,2.8796937999832153,0.07742534197780082,2.5595536797242713,15.067970611593864,0.05323959368226738,0.8454469779789135,4.716365110140487,0.09307114730119803,5.664923835423223,36.88017541318777
m_1932,12,2705,0.03861431858704756,0.4936922138635643,2.845422237367984,0.0817870138362623,3.3802217221917767,18.862394632111773,0.05056148766260948,0.9287414599624504,4.809570234814146,0.08910713219331856,5.632248739539277,34.492609226073455
m_1932,13,2688,0.04610376014977502,0.8228637211951512,5.676513176986646,0.07932869399135262,3.312342561222356,21.286243586742785,0.05531361939749935,1.2735505787691959,8.466056511479565,0.08845302466238192,4.835104060342396,32.350968462062156
m_1932,14,2650,0.049409613526465446,0.8530154616236257,4.867588229637477,0.07908182913963291,2.5929438823021043,15.570668139590452,0.04952841758942117,0.8238525722656939,4.779416513370506,0.09273776835419467,6.096728354986052,39.49081481127541
m_1932,15,2274,0.0666974904751958,1.2705273214545365,7.226966915614412,0.1128457354230753,5.574216956398883,32.322527809134954,0.08230944259231654,2.301893027494417,13.17847135064585,0.12069947726257779,8.165039306502948,50.10249403005537
m_1932,16,2146,0.04787667583131616,0.6596557953594604,4.15899975798493,0.09002711479269832,3.357539966814939,21.59422638327851,0.061383077196948244,1.1520903904808977,7.455261923234502,0.11918640460160149,9.59828867707604,65.09083589624697
m_1932,17,2308,0.06297109581660021,1.375612646934729,7.381639802206337,0.06952948941786258,1.5829492705967139,11.002753955671324,0.05960805310520548,0.960032135058547,5.497329065728536,0.05658970428881205,1.7796727619403576,14.764086639628658
m_1932,18,2182,0.05368618285518095,0.7229972800718634,4.449898954155742,0.09202881308834737,3.883677070667502,24.765337198799898,0.06166991316385034,1.2581362519575865,7.98309927061473,0.08253084052202664,4.134095044644388,28.964218395966327
m_1932,19,2154,0.05065875991816393,0.697054942770669,4.0443001073426785,0.062330068504400815,1.2977624489185877,9.21655017011608,0.03642296678207679,0.39424058647876775,2.6290067272743727,0.07000683046220135,2.599068885016966,19.09689137490932
m_1932,20,2548,0.051216967690719206,0.7351081743478126,4.289256475925413,0.08147632910536673,3.3450224548248952,20.278454259283535,0.058320577565173615,1.2360144287294617,7.261199561416106,0.09311999744792943,5.328006020543173,34.884513884561784
m_1932,21,2864,0.14560257792301445,18.57186773876827,128.05473513901507,0.23305613350076437,52.820435635323065,317.5803603692475,0.1774395976538945,29.063411961768853,187.32733409477032,0.20021590863507843,42.123220085579604,251.16451082026197
m_1932,22,2795,0.16268052166786207,23.398853932254383,156.5802338994181,0.26498213443411067,63.16475579724793,368.21918452960153,0.20269613888944704,36.236816124544646,225.6121565778053,0.22188174803624194,46.17602464088551,269.83268562995636
m_1932,23,2646,0.1838271059984818,29.733765492372147,191.9813582962347,0.2813478216305608,69.3784616610246,395.0057084851828,0.22289261928806414,43.325889941043606,261.5016239577417,0.2326835022980257,50.639173424497216,289.38610097597484
m_1933,0,1821,0.3898460488870056,48.2393110718042,258.09854737186515,0.3825282011177653,47.03596635306669,253.01451518183103,0.3877389421889093,47.80136058966431,256.1845218977419,0.33197858544883296,44.278773511985364,233.88794609366278
m_1933,1,1145,0.44836235874810904,44.83301952949804,223.75097507899613,0.443531987024687,43.96325255016003,219.6296056720155,0.44705458534357123,44.56149744226182,222.38444781635098,0.3902890174525745,40.07110464408965,198.0517894727825
m_1933,2,933,0.4467027495395376,36.21608361771921,180.45708814121554,0.4413918254056725,35.4777903956423,176.9046805213825,0.44525701609043855,35.98372242289103,179.2714959533339,0.38629982528317763,32.48937864066378,160.37533069922438
m_1933,3,1603,0.443565271050408,61.20167402981791,309.34676768783834,0.43952111160946683,59.97316458653084,302.09244365713585,0.44245122035729034,60.82355728810885,306.9728274956933,0.38894496142096313,53.26845045273672,266.4637369040738
m_1933,4,1072,0.477459528295213,51.2177963584376,248.077601906542,0.4732217860347261,50.42405128518384,242.63389548904365,0.47633551767034776,50.98681133374751,246.33758368647227,0.41234300236816757,45.47980905408017,216.8533246905995
m_1933,5,1584,0.5009353444126978,88.07249310897014,420.99910452590325,0.4983764881840273,87.35505007896809,415.25489937695284,0.5003041693275243,87.87883980751322,419.19857235902714,0.44703989821781787,79.72242362288009,373.4336491634733
m_1933,6,2116,0.4601398151161218,89.88795446014177,443.70574672537487,0.45613377203688155,88.33892076230126,434.5203353967977,0.45905718399519774,89.42001908727251,440.7116367979188,0.4041358557760361,79.44051274145787,387.9920407444183
m_1933,7,2442,0.410207935852154,75.4300975837922,395.9407574695342,0.40478528105908185,73.23318323381298,384.59505946048967,0.40866110488257196,74.71721317496483,392.09373172674213,0.35307979730889194,65.42715214784782,342.4230630464499
m_1933,8,2753,0.27111684688860116,43.588478730198354,240.76927153439874,0.26271010176208653,42.218786500384944,231.89954782746372,0.2626421698846789,42.933355797870114,236.8646599208323,0.29600523372627796,43.10443918795744,228.3636178351353
m_1933,9,2873,0.35982060614885264,67.80288402383387,335.4115166050324,0.36583275191154474,68.48376809493641,339.8594270084768,0.3622465774053378,68.08123903395025,336.84852149163,0.32995994417356944,65.1091932285839,329.7674257847498
m_1933,10,2850,0.30790198194788787,47.79623656507803,251.77991255773668,0.3070535495166845,47.74876956413241,253.58711210783758,0.3082578602315877,47.74961709514418,252.03645661473684,0.2878767478905658,50.33324622914776,269.8264272729557
m_1933,11,2713,0.32150547488100684,48.81931054278012,249.8659253030305,0.3254276064099983,49.23088646128975,254.30522884059837,0.32332368494016833,48.957126073001625,251.06047242358136,0.28355398442789687,49.033664025362576,257.79145579898886
m_1933,12,2645,0.29591226057252573,44.92904166451875,215.76492767290574,0.32085025405418965,46.153464023574486,219.1396032074731,0.3045521690511268,45.11768326488906,215.55068658041228,0.32446351447197763,49.05544004927249,238.53920897075977
m_1933,13,2743,0.25710792260042925,38.0850736775827,200.61686235372235,0.2845496819659247,38.447829285499864,199.28873817558133,0.26641449287141994,37.96421171143512,198.91834650425653,0.3026890872430832,40.754124316840375,208.69056821981485
m_1933,14,2581,0.28981069710329255,39.02671779531667,188.05470962963818,0.3085352108330345,40.188980484092355,192.07791613576092,0.2965842864983576,39.305536715970035,188.40141354593925,0.291021509127772,41.78049051215642,208.27870096514926
m_1933,15,2560,0.30130377691781046,39.48684890622521,188.76070078062276,0.3158963204966434,41.126084467363185,198.02974800274978,0.3068226023840089,39.942375304752,190.88928708171716,0.29095957587295296,43.19869794604069,216.9589825683238
m_1933,16,2513,0.30186514438778067,40.68287439785303,194.95150327917918,0.3180302984381138,41.929338953571744,200.47726099339525,0.3077959494177999,41.025145792447994,195.96710920567193,0.2979694582342835,43.00267396030759,213.78282997689075
m_1933,17,2420,0.31291340779016663,40.950705274686136,191.76736149425142,0.3301871406230441,42.8005142168269,201.6988089554975,0.31928809414843573,41.46397275802725,194.08747718859604,0.31162295837692067,44.76745448813988,219.9075541041343
m_1933,18,2479,0.24398405271120688,25.248332753953633,136.97166479910175,0.27155299263219645,26.682761620774293,141.86939486202937,0.25361042871848866,25.520670860235803,137.34663991159277,0.27603338369035235,28.566545701887947,151.62823372890534
m_1933,19,2266,0.23175344710232626,21.115746359193,119.55676653670844,0.26120385599844737,22.67896285465448,125.11854933670656,0.24212572844655006,21.41738669226273,120.11792739427392,0.2604547933106983,25.02487134218662,138.05960457182346
m_1933,20,2442,0.1997220644151324,19.76232284522293,117.55411490004508,0.2270173868913205,20.081865282445747,115.77203964803084,0.20925426711863893,19.696297924153875,115.85505576471724,0.23001467574562273,20.654094733285156,117.85685001891261
m_1933,21,2840,0.20842690371778627,27.43148817618581,165.13371004901546,0.238942372809467,28.057576543029082,164.43439829733416,0.21888812858580642,27.406835609935825,163.6765300283355,0.25234088163640844,29.24435211028667,166.51669606451014
m_1933,22,2851,0.2175114881306371,27.272726235969376,164.60359805716416,0.2432316372686123,28.86561820713149,168.67876998808288,0.2217149893212247,27.506877528537633,164.37323897475244,0.246478461760975,32.0607272022983,184.56212369181685
m_1933,23,2828,0.3099830483048394,43.53210007037416,259.65202108586845,0.2993602203926347,42.959922218695795,254.98443442858388,0.3068194231877257,43.16887783210905,257.383878329028,0.2507975741695892,42.252262460643664,240.94556895855112
m_1934,0,2600,0.051803831507823195,1.0488423854804187,7.788982507358924,0.11833208004101181,9.308825985522951,60.76491705048693,0.07373051836629063,2.518062461405993,17.729098062217417,0.11576595022752345,11.262417594907582,75.6751165901037
m_1934,1,2606,0.059735583429268935,1.8945779099558913,11.92786650547123,0.08313774985444311,3.503098743160567,24.59973428849935,0.058624171953343907,1.601235112106542,11.057532570510375,0.11086439610711496,10.495270423010483,71.35727166602737
m_1934,2,2727,0.052230794460726204,1.1374213069664143,7.28301739040262,0.09713139296309964,6.470402581235838,40.15682602499464,0.06677602136627936,2.2961405056437516,14.48003725656281,0.12225777555329584,11.233480666598904,76.74846889870196
m_1934,3,2590,0.03650347088817618,0.44404937743749373,2.6584895992177735,0.05817194209289983,1.4280787019672596,9.527955201140685,0.03396929391563139,0.36225099217634105,2.306081808936142,0.07315831667547534,2.956735902473872,20.75727812023524
