vm,hour,n_train,n_test,test_p99,test_max,ctop_lognorm_ctop,cov_lognorm_ctop,ctop_empirical_p998,cov_empirical_p998,ctop_gauss_meanksd,cov_gauss_meanksd,ctop_rolling_max,cov_rolling_max
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/196.csv,0,221,72,20.713500000000405,66.73333333333333,6099.505425378686,1.0,98.55933333333333,1.0,125.37973692387853,1.0,99.11666666666666,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/196.csv,1,232,72,0.5,0.5,2271.143936089451,1.0,99.32163333333334,1.0,110.81481945750596,1.0,99.48333333333332,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/196.csv,2,228,72,0.7465000000000054,1.35,2389.1732425457085,1.0,99.5365,1.0,118.07049050862028,1.0,99.65,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/196.csv,3,221,72,0.5145000000000003,0.55,1784.7002074992904,1.0,94.76333333333332,1.0,108.52417108336972,1.0,94.98333333333332,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/196.csv,4,236,66,53.2024999999996,98.58333333333334,2830.2945074548093,1.0,99.13416666666667,1.0,121.07374216172876,1.0,99.8,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/196.csv,5,237,62,72.98333333333335,99.41666666666666,2727.197990025776,1.0,99.55706666666667,1.0,115.38138505266261,1.0,99.81666666666666,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/196.csv,6,230,56,99.77083333333334,100.0,3048.9581418950906,1.0,96.70333333333332,0.9464285714285714,115.1623416578219,1.0,97.46666666666664,0.9464285714285714
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/196.csv,7,231,59,99.56966666666666,99.85,3214.342363070103,1.0,99.29933333333332,0.9661016949152542,125.71891852463908,1.0,99.86666666666666,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/196.csv,8,223,56,81.44416666666672,90.4,6283.141385263408,1.0,99.42593333333333,1.0,135.9388737830427,1.0,99.43333333333334,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/196.csv,9,222,56,67.76333333333349,99.88333333333334,5346.266861975752,1.0,99.77246666666665,0.9821428571428571,133.65456936545127,1.0,99.81666666666666,0.9821428571428571
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/196.csv,10,191,52,59.832000000000036,68.4,5967.734191472697,1.0,99.563,1.0,133.01142558530776,1.0,100.0,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/196.csv,11,200,69,57.83133333333333,57.93333333333333,8675.053338971955,1.0,99.64146666666667,1.0,147.39796346036184,1.0,99.93333333333334,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/196.csv,12,202,62,64.533,68.41666666666667,12410.80349598211,1.0,99.92663333333333,1.0,153.03713115393916,1.0,99.93333333333334,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/196.csv,13,206,55,32.999666666666684,43.91666666666667,13897.5693437916,1.0,99.909,1.0,153.8930947186608,1.0,99.95,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/196.csv,14,192,53,42.25333333333322,62.75,10991.232010651443,1.0,99.92453333333334,1.0,154.41909722050582,1.0,99.95,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/196.csv,15,196,59,32.695666666666725,52.96666666666667,11193.27441263016,1.0,99.85816666666666,1.0,157.4488639790839,1.0,99.91666666666666,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/196.csv,16,194,42,99.2805,99.53333333333336,13943.383858241023,1.0,99.8845,1.0,161.6439280157845,1.0,99.91666666666666,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/196.csv,17,203,54,99.77033333333333,100.0,10915.248077858367,1.0,99.90993333333333,0.9814814814814815,162.2209683647515,1.0,99.91666666666666,0.9814814814814815
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/196.csv,18,197,48,1.3265000000000002,1.35,9009.042106798863,1.0,99.67026666666668,1.0,145.4938432256023,1.0,99.68333333333334,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/196.csv,19,201,56,98.06416666666667,98.55,8663.059826431334,1.0,99.68999999999998,1.0,148.87552294593877,1.0,99.71666666666664,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/196.csv,20,208,60,98.6975,99.53333333333336,11073.511755699728,1.0,99.89596666666665,1.0,148.12119353662024,1.0,99.91666666666666,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/196.csv,21,226,63,99.16733333333333,99.25,9703.196613739143,1.0,99.91083333333334,1.0,146.14354858244977,1.0,99.93333333333334,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/196.csv,22,249,49,48.166666666666295,92.16666666666666,8112.483629644233,1.0,99.37573333333333,1.0,138.91355398501761,1.0,99.46666666666664,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/196.csv,23,249,48,0.5,0.5,6484.637149324043,1.0,99.71706666666667,1.0,134.80748716467264,1.0,99.76666666666668,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/43.csv,0,224,24,0.43591666666666656,0.4416666666666666,5881.384355084406,1.0,99.92938333333332,1.0,158.08298510516374,1.0,100.0,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/43.csv,1,214,24,0.6174999999999999,0.675,3943.1481823342665,1.0,99.95261666666667,1.0,152.6911574100245,1.0,99.99166666666666,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/43.csv,2,214,24,0.44425,0.45,3345.4818203925693,1.0,99.98101666666665,1.0,149.48916755485092,1.0,99.99166666666666,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/43.csv,3,212,24,0.45641666666666664,0.4583333333333333,2670.022188367644,1.0,99.97981666666665,1.0,146.94753462136865,1.0,99.98333333333332,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/43.csv,4,202,32,96.82650000000001,96.88333333333334,1218.3722596740727,1.0,99.9464,1.0,131.39215690292818,1.0,100.0,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/43.csv,5,205,36,85.3275,85.33333333333334,1308.276534487994,1.0,99.8864,1.0,131.73078222381034,1.0,99.9,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/43.csv,6,211,36,29.09916666666666,29.116666666666664,1831.398889526273,1.0,99.85666666666668,1.0,133.0117899388431,1.0,99.89166666666668,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/43.csv,7,200,44,87.50258333333333,88.51666666666667,2893.4472862190505,1.0,99.89838333333336,1.0,139.9753142159921,1.0,99.90833333333336,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/43.csv,8,196,48,79.47300000000001,85.70833333333334,1547.282893912683,1.0,99.74433333333336,1.0,128.99145505860625,1.0,99.78333333333336,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/43.csv,9,181,46,43.232083333333335,43.40833333333333,239.69445650806892,1.0,99.36466666666668,1.0,91.4001703348215,1.0,99.39166666666668,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/43.csv,10,189,54,98.25583333333331,98.3,979.6309831238588,1.0,99.09053333333334,1.0,112.71185273628089,1.0,99.125,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/43.csv,11,214,53,90.34833333333333,92.55833333333334,4485.247604923609,1.0,99.5648,1.0,143.71514960150614,1.0,99.65,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/43.csv,12,223,48,77.55791666666669,87.8,6019.500002785593,1.0,97.13056666666667,1.0,140.98534354777615,1.0,97.14166666666668,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/43.csv,13,229,41,89.57000000000001,91.6,3902.6912632145004,1.0,98.84653333333333,1.0,128.42243383779476,1.0,98.98333333333332,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/43.csv,14,234,36,85.55916666666666,90.55833333333334,4020.20265302847,1.0,99.83188333333334,1.0,132.09634758447402,1.0,99.98333333333332,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/43.csv,15,240,36,99.43333333333334,99.43333333333334,6542.047439309081,1.0,99.79931666666666,1.0,151.25226057357193,1.0,99.875,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/43.csv,16,217,41,99.97333333333333,99.98333333333332,7210.800648534533,1.0,99.88633333333334,0.9512195121951219,153.12958398116012,1.0,99.95833333333334,0.975609756097561
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/43.csv,17,206,35,98.86533333333333,98.93333333333334,5149.7422676604565,1.0,99.72866666666668,1.0,146.001555983448,1.0,99.78333333333336,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/43.csv,18,201,24,0.5398333333333333,0.5666666666666667,2398.2050345099083,1.0,99.79833333333333,1.0,135.8719545244948,1.0,99.94166666666666,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/43.csv,19,222,21,79.7166666666667,91.91666666666666,6925.12053519693,1.0,99.92518333333334,1.0,161.8348830914494,1.0,99.95833333333334,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/43.csv,20,226,12,0.4231666666666667,0.425,7194.217024664316,1.0,99.89791666666666,1.0,159.96167093292672,1.0,99.91666666666666,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/43.csv,21,214,13,85.03066666666656,96.56666666666666,5021.564290264604,1.0,99.95261666666667,1.0,148.81778607942945,1.0,99.99166666666666,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/43.csv,22,243,12,0.4,0.4,5002.086572513862,1.0,99.918,1.0,149.9784319115964,1.0,99.95833333333334,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/43.csv,23,243,12,0.44450000000000006,0.45,3985.8514491853184,1.0,99.9508,1.0,145.67053774878175,1.0,99.975,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/257.csv,0,288,71,1.0299999999999998,1.1,1.073584938968868,0.9859154929577465,1.1851999999999976,1.0,1.0059165668240722,0.9859154929577465,1.3,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/257.csv,1,288,72,1.4343333333333348,1.6,1.277353945758903,0.9583333333333334,1.5425999999999989,0.9861111111111112,1.2032520022461304,0.9583333333333334,1.6,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/257.csv,2,288,72,0.7290000000000006,0.8,0.9675623661123065,1.0,1.2092666666666654,1.0,0.9174264233854805,1.0,1.2666666666666666,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/257.csv,3,288,72,0.7,0.7,1.075498456698562,1.0,1.3950666666666656,1.0,1.0341994851751086,1.0,1.4333333333333331,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/257.csv,4,288,72,1.186666666666675,2.1333333333333333,1.5943154406188622,0.9861111111111112,2.7518666666666642,1.0,1.6588116334400997,0.9861111111111112,2.8666666666666667,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/257.csv,5,287,72,0.7193333333333337,0.7666666666666667,1.1779483488781153,1.0,1.6333333333333335,1.0,1.1397622570658754,1.0,1.6333333333333335,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/257.csv,6,288,72,0.7,0.7,1.1451184548280613,1.0,1.428399999999999,1.0,1.0948695642917117,1.0,1.4666666666666666,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/257.csv,7,288,72,1.0860000000000005,1.1333333333333333,1.16255668059335,1.0,1.480866666666666,1.0,1.1058785126207973,0.9861111111111112,1.5,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/257.csv,8,288,72,1.3136666666666725,2.0,1.389364168485423,0.9861111111111112,3.4217999999999678,1.0,1.6627550556196355,0.9861111111111112,4.933333333333334,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/257.csv,9,288,71,0.9333333333333332,0.9333333333333332,1.4941985367396982,1.0,3.8901333333333317,1.0,1.8605186972921541,1.0,3.966666666666667,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/257.csv,10,288,71,0.9333333333333332,0.9333333333333332,1.080272241133216,1.0,1.6048833333333168,1.0,1.0709007469872045,1.0,2.375,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/257.csv,11,288,70,1.1017500000000018,1.625,1.2680285209603788,0.9857142857142858,3.1851999999999974,1.0,1.4629436941062437,0.9857142857142858,3.3,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/257.csv,12,288,72,1.0580000000000012,1.2,1.4457840317814914,1.0,2.9110499999999844,1.0,1.5418486962541604,1.0,3.633333333333333,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/257.csv,13,288,72,1.0763333333333338,1.1,1.2193495235880862,1.0,3.792933333333277,1.0,1.7360635815632521,1.0,6.433333333333334,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/257.csv,14,283,72,1.13464285714286,1.4642857142857142,1.0759840134959726,0.9861111111111112,2.037399999999954,1.0,1.1772978787083481,0.9861111111111112,3.25,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/257.csv,15,288,72,0.8580000000000013,1.0,1.0127415630783911,1.0,1.260333333333326,1.0,0.9601907855309662,0.9861111111111112,1.6111111111111112,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/257.csv,16,288,72,1.094333333333339,1.7333333333333334,1.1970429613212237,0.9861111111111112,1.9425999999999988,1.0,1.1866012473007586,0.9861111111111112,2.0,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/257.csv,17,287,72,0.7290000000000006,0.8,1.0075166509270639,1.0,1.3146785714285696,1.0,0.9637943851299683,1.0,1.6875,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/257.csv,18,288,72,0.7290000000000006,0.8,0.9778426513498266,1.0,0.9425999999999988,1.0,0.9053050150333759,1.0,1.0,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/257.csv,19,288,72,0.752666666666667,0.8,0.971920941910093,1.0,0.957814285714284,1.0,0.9037830481477106,1.0,1.0357142857142856,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/257.csv,20,288,72,3.1430000000000002,3.166666666666667,2.5952743679829093,0.9305555555555556,3.428399999999999,1.0,2.57134764945701,0.9305555555555556,3.466666666666667,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/257.csv,21,286,72,0.7763333333333335,0.8,1.0103387993858783,1.0,1.3730000000000075,1.0,0.988531105325588,1.0,2.0,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/257.csv,22,299,60,0.7546666666666662,0.8333333333333333,0.9445514665105307,1.0,0.8942666666666658,1.0,0.8828020263230534,1.0,1.0333333333333332,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/257.csv,23,300,60,0.7136666666666664,0.7333333333333333,1.0180066351405215,1.0,1.1951333333333214,1.0,0.9664743936731163,1.0,1.7333333333333334,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/193.csv,0,223,71,0.5,0.5,10251.329348529858,1.0,99.80006666666665,1.0,150.50285762155337,1.0,99.86666666666666,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/193.csv,1,230,72,0.7465000000000054,1.35,8626.697852703068,1.0,99.81806666666667,1.0,144.86925791367983,1.0,99.83333333333334,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/193.csv,2,246,72,0.5,0.5,3235.491525736585,1.0,99.81766666666667,1.0,125.209033068662,1.0,99.86666666666666,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/193.csv,3,230,72,0.5,0.5,3671.1086335840414,1.0,99.15076666666668,1.0,124.60648303476404,1.0,99.25,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/193.csv,4,240,66,80.00999999999985,98.38333333333334,5259.64822660933,1.0,99.56613333333333,1.0,129.4703288630895,1.0,99.91666666666666,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/193.csv,5,250,65,23.367333333333313,46.71666666666667,6224.649642190625,1.0,99.83373333333333,1.0,132.01856731135382,1.0,99.93333333333334,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/193.csv,6,248,66,97.94833333333332,98.1,6389.167271943029,1.0,98.22166666666666,1.0,130.5351481823526,1.0,98.63333333333334,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/193.csv,7,234,65,56.04399999999996,96.3,7919.434038372535,1.0,99.71149999999999,1.0,137.85883673831114,1.0,99.98333333333332,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/193.csv,8,243,65,45.97066666666663,89.53333333333335,6979.704400226558,1.0,98.1558,1.0,137.9680536736641,1.0,98.58333333333334,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/193.csv,9,215,63,35.15500000000002,42.23333333333333,6717.1358180391535,1.0,99.87386666666666,1.0,156.2365941552486,1.0,99.91666666666666,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/193.csv,10,199,63,64.81733333333342,87.11666666666666,7147.267799124764,1.0,99.95693333333332,1.0,153.29197773598196,1.0,99.98333333333332,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/193.csv,11,201,69,86.48866666666667,86.5,8320.847209607238,1.0,99.52999999999999,1.0,155.36462232857667,1.0,99.71666666666664,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/193.csv,12,198,65,38.49333333333331,68.2,7761.25455633365,1.0,99.88129999999998,1.0,158.21910326202598,1.0,99.96666666666664,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/193.csv,13,190,69,73.03066666666639,99.8,8749.344627498867,1.0,98.96466666666664,0.9855072463768116,159.90197786881546,1.0,99.21666666666664,0.9855072463768116
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/193.csv,14,194,66,32.6766666666665,51.91666666666667,7868.842068602906,1.0,99.26226666666666,1.0,158.51135340926584,1.0,99.41666666666666,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/193.csv,15,193,72,0.5881666666666668,0.6,7510.87345146052,1.0,99.7436,1.0,162.01888609134144,1.0,99.75,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/193.csv,16,187,72,0.5763333333333335,0.6,6696.596619408053,1.0,99.9814,1.0,164.07918117904728,1.0,100.0,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/193.csv,17,208,72,0.5,0.5,5874.092064699091,1.0,99.95147142857144,1.0,166.70114966354538,1.0,99.96428571428572,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/193.csv,18,199,71,0.5,0.5,5554.858049864208,1.0,99.96006666666665,1.0,160.9841680476641,1.0,99.96666666666664,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/193.csv,19,205,72,0.5,0.5,4223.054834243411,1.0,99.78266666666666,1.0,155.57941923700892,1.0,99.81666666666666,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/193.csv,20,226,72,0.5,0.5,9805.250439712428,1.0,99.31416666666667,1.0,159.1197333813521,1.0,99.36666666666666,1.0
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/193.csv,21,230,72,0.5,0.5,12358.758038451078,1.0,99.28333333333336,1.0,166.43104754872803,1.0,99.28333333333336,1.0
