vm,hour,n,mean,std,aic_lognorm,aic_norm,aic_gamma,aic_weibull_min,ksp_lognorm,ksp_norm,ksp_gamma,ksp_weibull_min,best_aic
m_2002,16,2513,24.368483883804217,6.434672293930861,16048.960068307662,16492.49386254164,16144.495325004453,16690.928794633845,2.6517178686702357e-11,4.662833990537421e-32,2.610238649502872e-17,1.4008607095695463e-31,lognorm
m_2002,17,2424,25.612623762376238,8.257491191193404,16814.445992921173,17117.727703214994,16851.280823899164,17106.155552034776,7.868380595418662e-11,1.14332400355006e-17,1.1350105579541324e-13,1.811247730615968e-13,lognorm
m_2002,18,2178,31.945821854912765,25.879458572840367,18365.787151710327,20356.922484930772,18798.391337393852,19036.87939791532,8.3760563046743e-33,9.03021914183734e-136,9.975513732447724e-65,1.5303180336581042e-68,lognorm
m_2002,19,2491,33.06222400642312,25.34292587929116,20797.930560450302,23177.464944415944,21405.323656623812,21773.78684024713,1.6964322185209695e-66,9.79802615348914e-180,1.7762640807814136e-105,6.25697618154112e-107,lognorm
m_2002,20,2406,34.15544472152951,25.21005571706954,20197.764942906302,22361.42530350952,20746.076984705902,21107.956990816012,6.731845933707135e-55,1.5034547268084422e-156,1.1398484187526538e-86,1.38937797597341e-91,lognorm
m_2002,21,2702,32.33419689119171,24.43840896607654,22399.06144176161,24943.9710335902,23026.703157541167,23446.325044391582,4.3493467948151405e-54,6.252457454836576e-188,4.0710342230462877e-97,2.9176248954935734e-108,lognorm
m_2002,22,2843,25.611326064016882,18.865757832840032,21772.591650125643,24773.848207132207,22523.33242025443,23150.79547768335,9.28557468899627e-56,1.0729563184586776e-174,6.154489704058092e-96,3.8497440853957826e-101,lognorm
m_2002,23,2850,21.66175438596491,9.439631483069927,19671.71012669957,20887.976206301275,19950.881507523514,20549.246100716322,3.2731647668592043e-24,1.8243400598978884e-76,5.38357259839582e-40,2.4317836979263685e-54,lognorm
m_2003,0,2599,32.926510196229316,8.966934330741763,18575.812881902024,18781.683420133344,18565.493681578468,18950.915223380398,2.496879148661408e-07,1.802131242581466e-15,1.439335801105913e-05,8.380056260366693e-19,gamma
m_2003,1,2698,32.707561156412154,8.748700332418103,19406.31954348916,19364.004546405624,19323.43499443969,19448.812426286342,3.853247678356082e-14,0.0017824567343202595,2.5569623995405554e-08,2.9642921162141794e-06,gamma
m_2003,2,2418,35.135235732009924,7.7490301406439945,16612.700693887982,16768.024106983037,16623.03697472217,16994.582249948748,0.0049655511842438575,2.5925941030848522e-11,0.00024838763118855653,7.961108365400301e-14,lognorm
m_2003,3,2582,39.43106119287374,9.550453671631423,18766.401836139208,18984.422416657413,18787.860045486515,19192.38015375933,0.00185957943812275,2.3638815944461046e-09,0.012488398603196145,5.805810216898376e-14,lognorm
m_2003,4,2559,41.94333724110981,11.671931775151819,19549.499408308468,19842.010305089963,19581.808819714657,19973.373871443644,0.08536269705220056,7.176563140681196e-13,0.0010336440599111219,7.419143242007525e-14,lognorm
m_2003,5,2465,46.419878296146045,13.59704695841141,19712.868050620884,19865.94045310514,19690.206316771655,19929.807930952236,6.897003912813085e-07,8.21881201047769e-10,0.0006628266127260912,3.9521631835516835e-14,gamma
m_2003,6,2625,61.33561904761905,10.19032818050056,19629.94292717291,19640.98232678465,19612.954619150558,19777.174091028508,2.8436991654840097e-06,4.223868122569334e-11,4.840106328744941e-07,1.710217010405089e-20,gamma
m_2003,7,2179,53.50711335474988,8.359813390188247,15515.755511059542,15441.668673730277,15471.622063362076,15563.08186390064,7.262195172281872e-11,0.0008734311055073249,4.737715240510494e-08,6.016983751861783e-10,norm
m_2003,8,2576,49.07996894409938,9.122474261131037,18673.78720807224,18704.109304651764,18656.87826462846,18869.81519444296,0.0007628641378545207,6.366246106777805e-06,0.02034642815161058,4.680711766808998e-13,gamma
m_2003,9,2502,51.96882494004796,8.659367160851211,17910.312594271832,17906.211205681222,17889.33892582419,18036.265619671634,8.144443575665178e-08,1.6383801312054977e-06,1.1779944091742534e-05,3.9301882594881807e-07,gamma
m_2003,10,2852,47.17987377279103,9.770054800847136,21238.364130345406,21098.878509957132,21147.492962889482,21191.14373436309,9.774512576886626e-09,0.004572247832005473,3.766261908817413e-05,6.390194201384462e-07,norm
m_2003,11,2645,49.86200378071834,9.414476874093438,19530.30930776355,19371.6799216269,19441.604695994472,19449.3609290973,4.9710437236680525e-11,0.000657403125547432,2.5620131556637776e-08,0.0005184773711576451,norm
m_2003,12,2161,49.22628412771865,10.488978527549106,16180.89662450138,16294.757171331947,16194.17333131141,16418.408132277305,1.650040674123721e-06,2.3490834901793743e-10,2.423078345866044e-07,7.1053841028703694e-09,lognorm
m_2003,13,2626,42.87319116527037,10.985117202194008,19653.1697701266,20042.90047827751,19739.441191411526,20203.845011027443,6.406152843142891e-13,2.8754715713882737e-34,5.450780359900929e-19,5.401097615967486e-35,lognorm
m_2003,14,2569,42.108213312572985,9.366918687922517,18461.48753820242,18789.158569775336,18536.387113747536,19041.92023456932,1.9581168568188238e-08,2.49297340301085e-21,2.3870844075926546e-12,3.336761857818879e-25,lognorm
m_2003,15,2303,40.71081198436821,11.112604102740363,17203.01275287544,17631.247220564077,17307.426240367957,17742.485715272505,9.363963466360248e-21,7.867311649661674e-42,1.379226854645795e-27,1.1771287826870518e-38,lognorm
m_2003,16,2512,36.99960191082803,9.125736153926386,17797.093395300806,18241.306409602304,17897.170699419337,18507.6818571136,6.472069264414564e-05,5.415164399763083e-19,2.3476760346661557e-08,1.0567574487721672e-26,lognorm
m_2003,17,2349,38.23925074499787,10.614727094087465,17560.642614932465,17767.987955441407,17583.81046548755,17828.78716989365,6.61797648923304e-08,2.8651884932958395e-14,2.9887208940881955e-09,4.084123140416588e-11,lognorm
m_2003,18,2507,35.764658954926205,11.51075438912947,19013.243227272702,19369.172563403514,19077.75679885722,19342.963710494027,7.795656295681755e-25,2.1887960071005966e-43,1.4728551834289329e-30,3.3886145826719434e-35,lognorm
m_2003,19,2508,32.5207336523126,9.86717856628142,18055.695087289896,18604.092870972214,18181.809310225275,18674.25330952002,5.558733747852821e-13,4.6213316649041426e-32,1.974282557837769e-17,1.6920742072358818e-26,lognorm
m_2003,20,2588,34.61591962905719,8.434725824464037,17970.81803035958,18385.50677179814,18064.53810018718,18636.89707576942,2.8469285191340437e-13,1.2829731977520532e-23,5.614506975264405e-17,2.1812058300090514e-25,lognorm
m_2003,21,2665,34.66266416510319,7.724324656647092,18173.777445542477,18463.457911991634,18229.95571325089,18739.298460753027,9.214372124583735e-08,4.112670282596297e-18,2.0398952139485762e-10,1.7535642041230264e-19,lognorm
m_2003,22,2594,31.34271395528142,9.013104639382625,18194.156510658053,18772.20281973684,18320.389521435976,18931.850496410494,6.36055154517198e-10,5.852733204837672e-34,3.259417446669051e-16,7.190479962579926e-37,lognorm
m_2003,23,2686,30.682799702159343,10.31874266762165,19030.88713361146,20164.581224399037,19315.559460468132,20218.25593667782,7.803389312857141e-20,1.4722880385782388e-61,2.3526221785388106e-31,3.091934799555891e-59,lognorm
m_2004,0,2349,22.256704980842912,9.187054000933673,16628.054733715162,17089.375638806625,16649.920834630582,16916.574535917578,2.8879269455272705e-06,3.489325559910497e-31,1.7999336535635468e-11,7.114527209725351e-26,lognorm
m_2004,1,2260,24.649557522123892,7.114625642597214,15031.696821835725,15286.531989531548,15059.870531666762,15368.463029572447,5.5482252451847555e-05,4.4336444031772783e-13,8.633406071264122e-07,5.056288466341834e-12,lognorm
m_2004,2,2173,23.914864242982052,8.51460535309134,15376.144375446474,15478.895634595152,15309.519357504114,15441.574547167073,1.8931430771851666e-11,3.853163780453191e-11,5.250611491651137e-06,1.2801991651175522e-08,gamma
m_2004,3,2152,28.74767657992565,7.74704609682003,15067.02736945885,14922.740667622913,14945.222417808644,15003.689858350575,2.014404870789419e-18,1.8432272027209302e-08,5.613344401882943e-12,1.2547442989400408e-11,norm
m_2004,4,2368,31.96706081081081,7.930745177085797,16525.93303539737,16531.150688097056,16472.939130707775,16643.88152231634,1.342559516465001e-06,2.5240405794765264e-07,0.0002318150447541243,5.196552744399685e-11,gamma
m_2004,5,2733,37.14745700695207,14.18400813078936,21961.957782302867,22256.379388714893,21901.617817812614,22155.591729886302,5.451039009930153e-10,7.927622549780794e-20,1.4402637277477854e-05,9.542885530017273e-17,gamma
m_2004,6,2573,50.76914108045084,12.269212189159918,19877.580237185415,20207.358529224883,19945.551019137005,20390.800687094263,4.494168773609658e-18,4.959102921289512e-42,4.718328984680435e-25,1.4545634585989855e-48,lognorm
m_2004,7,2429,41.206257719226016,8.155943685891803,17380.735393394236,17092.916068008082,17234.67296898646,17161.581966785972,1.2209934915318661e-12,0.0100638330043542,1.6997345853997124e-08,3.3409152364076683e-06,norm
m_2004,8,2418,34.98593879239041,10.343311211363226,18236.57087788185,18164.52723332913,18146.772401542577,18160.431598124167,6.418079701599128e-11,0.0017517369090795443,4.242512672615397e-06,0.0011643176934207158,gamma
m_2004,9,2396,35.60809682804675,10.610358967207233,17901.368770667345,18121.446572676738,17920.40161006327,18143.503594338137,1.994312041335427e-05,4.580773664324549e-13,6.59884856460072e-08,4.544549438619557e-10,lognorm
m_2004,10,2237,33.01609298167188,11.763642735668832,16717.05063683701,17380.802071864542,16861.252997978998,17330.315598710993,6.606856288029105e-14,1.3766540500376768e-39,6.620893963994853e-22,2.7245239078803314e-32,lognorm
m_2004,11,2495,31.509018036072145,8.16570734170998,17378.59352877836,17563.22061525801,17370.17535350626,17746.917231566513,5.925036985245011e-08,4.68751758454359e-15,1.206290580988874e-06,2.924060319875636e-19,gamma
m_2004,12,2442,29.44881244881245,10.198161529889697,18011.19310368747,18275.75703997878,17994.231841950084,18250.064196061903,5.619179938985927e-06,1.9297054232382355e-16,0.00011066218186671683,1.1362445891132167e-12,gamma
m_2004,13,2752,27.299781976744185,8.974399957859502,19655.396860770506,19891.683603978483,19642.473542385043,19884.024265186585,4.032638606179141e-08,1.902995180650063e-09,0.002148527953539621,1.4522886050329634e-11,gamma
m_2004,14,2690,26.778810408921935,8.17279447854836,18754.43363038329,18940.251906670732,18730.77237251494,19006.169416826167,3.026973377037612e-09,7.631781021407654e-09,0.00021372023992548763,3.540997906612761e-10,gamma
m_2004,15,2321,22.34941835415769,8.919903573272238,15827.958294867047,16748.73227412949,16032.7585568354,16585.40100385688,4.741585217267032e-14,1.0158346512662516e-51,2.0863211400185206e-24,7.83426409840401e-40,lognorm
m_2004,16,2512,19.544585987261147,6.465704673931858,16157.090015414524,16510.103501789647,16194.870646909261,16505.883629062228,2.2735478426283506e-05,1.3386376927239036e-20,6.783307249675057e-10,3.3768430246910688e-15,lognorm
m_2004,17,2431,21.616207322089675,9.379229120021188,17253.20241922613,17786.454364286692,17304.259821013722,17556.59023008475,3.7687295420092374e-05,4.796060029287013e-22,1.6972069225981343e-08,2.0240792105304326e-11,lognorm
m_2004,18,2470,19.38825910931174,8.774933463746962,17007.00018762124,17742.73833704145,17091.0311916431,17440.969680814425,1.2298230296354486e-07,7.013418434132509e-44,1.057077265319125e-16,4.2864250955897785e-28,lognorm
m_2004,19,2273,18.48350197976243,6.88391684910007,14773.174624954045,15224.582308076851,14823.699367610969,15145.070600532294,0.0003880161676403403,1.5182971881619618e-22,1.8404222775419044e-07,1.4561554602534165e-17,lognorm
m_2004,20,2287,17.858329689549628,5.965946902179182,14457.373081266434,14663.698903961737,14438.504148667264,14660.003082887339,1.1636111975123929e-07,4.9715506615054946e-14,0.00036034196289438014,1.0311760856608252e-13,gamma
m_2004,21,2509,19.549621363092864,7.714336607554612,16747.93101694865,17376.411482340765,16841.164183961824,17229.161931587278,6.714356609809279e-05,9.821710222042632e-32,1.9527074045681838e-11,3.8655163563185126e-23,lognorm
m_2004,22,2786,18.51938262742283,10.296457292908093,19390.148998488912,20903.114460250097,19668.45485759792,20149.925181500035,1.4389041779451424e-19,1.3850042523792229e-80,2.3210420858481975e-37,1.9139045413603026e-46,lognorm
m_2004,23,2839,16.553363860514267,8.795105458118144,18829.47625960588,20405.814295625612,19145.17052780359,19710.24546810038,2.7002507035844215e-18,7.844356546552687e-84,6.740745720770925e-36,2.5886660414408395e-52,lognorm
m_2005,0,2737,36.04530507855316,7.417168516961824,18528.282693232264,18740.056404556017,18563.857956343745,19010.327747560594,0.0007893335775485884,8.503808782161421e-13,2.1588049894704346e-05,2.137687128905129e-20,lognorm
m_2005,1,2843,37.72599366865987,7.293445977532477,19323.37564312706,19370.030795357372,19301.029747566055,19611.967877558218,5.065325459852624e-05,1.2889103343629328e-09,0.0005113339757196638,7.083434360913252e-16,gamma
m_2005,2,2824,37.73123229461756,7.660256814153628,19369.88583510407,19517.749875129888,19387.064553916323,19723.537529740417,0.00039918983400491335,8.59065542348425e-13,3.5801565183249088e-06,4.367978291259528e-22,lognorm
m_2005,3,2869,40.96932729173928,8.214221844003253,20309.79106822012,20229.334282679356,20245.88371388615,20324.117516126495,6.716729523863403e-08,0.0007829610057626852,7.223548474495415e-05,1.5806843240865856e-08,norm
m_2005,4,2816,44.04403409090909,9.362312243473424,20278.491517891987,20592.512821861455,20335.415112438623,20988.62153114762,2.7614277532055876e-05,1.1725220953147987e-17,9.80934251378195e-09,8.091264518213322e-22,lognorm
m_2005,5,2684,49.22540983606557,12.961030480681508,21356.93894981529,21373.394616709345,21299.728743403422,21446.1172377124,1.636733036497867e-11,3.390793527921541e-10,1.6923395474986086e-06,6.2969495033838e-16,gamma
m_2005,6,2354,64.63296516567544,8.417697955578111,16772.013870313913,16713.98633337598,16738.241223054636,16820.00283879239,1.496594927045131e-05,2.973844674784417e-11,1.1377908555887628e-06,1.782519330561099e-21,norm
m_2005,7,2456,58.20561889250814,7.817106295712655,17105.7897980129,17074.442639573386,17079.704830587125,17268.70438373527,1.1750901306710902e-07,0.00014385825124774002,8.581678973148692e-06,3.2621490707996415e-14,norm
m_2005,8,2686,53.97021593447506,8.595909286901335,19131.472351154036,19183.24847967376,19130.04274533647,19392.08344256873,9.218984312787321e-06,3.793618853458191e-06,5.213565769423463e-06,1.9465625030698782e-11,gamma
m_2005,9,2821,54.19035802906771,8.729638338167513,20351.02416050084,20234.307682403087,20289.30531318004,20290.630641765576,4.98001663207402e-09,0.010431197966156994,4.19396032259844e-06,3.426220069171927e-08,norm
m_2005,10,2811,51.58626823194593,9.43546731139867,20636.943559407322,20599.714859296306,20595.964378148747,20715.258509593456,0.00014652474971368882,1.347586054917834e-07,0.000275174573714382,6.498568466535731e-15,gamma
m_2005,11,2562,52.53786104605777,8.698632594150313,18373.09707685798,18358.70280943511,18345.43048889435,18519.519826767606,5.094314149899832e-06,4.413378333950362e-05,0.0008059978828911064,1.857586324841281e-13,gamma
m_2005,12,2301,50.415036940460666,9.051656279868995,16558.746733466098,16671.920699776354,16576.318052860428,16877.536907042166,1.361149871256714e-05,6.9084258704344e-14,4.814901691537257e-08,4.916660610457565e-16,lognorm
m_2005,13,2355,48.14607218683652,9.495596278864204,17031.694596351,17288.601038051773,17091.386673245714,17574.20464531733,8.975199444364813e-05,2.794374643855258e-13,8.733737255062793e-07,5.047251995631252e-25,lognorm
m_2005,14,2750,47.698181818181816,10.376783367588013,20309.996239474138,20675.802114709633,20399.412941098053,20945.882546357672,8.297767960191535e-08,8.322190149406934e-23,4.358830231817384e-12,1.5253780035324214e-29,lognorm
m_2005,15,2544,46.0188679245283,10.330259756798638,18617.847759946606,19104.43321407772,18749.893049579958,19396.227705443962,3.172670093531181e-22,1.404339727784396e-40,3.0445711735490867e-28,1.744662486557185e-46,lognorm
m_2005,16,2512,44.15207006369427,11.106496442657328,18582.28279279841,19228.17892678223,18760.15692945032,19482.740652036227,3.0599650486230953e-25,1.3488366312579052e-54,3.4404666695532738e-34,9.594735489201301e-61,lognorm
m_2005,17,2427,42.76596621343222,12.264444219384561,18661.568665774706,19059.07061489879,18748.375441632365,19128.82713131656,3.800681209705975e-12,2.421544609580103e-22,2.934099342887225e-15,2.763415254003747e-19,lognorm
m_2005,18,2167,38.705122288878634,10.701352901341753,15735.560342949426,16426.863932053133,15925.45880051727,16613.287950488433,1.2879446562903805e-27,4.028754401068691e-51,2.767000121982642e-35,3.2630736528713515e-47,lognorm
m_2005,19,2152,38.066914498141266,8.476195738487307,14694.792041164852,15309.885947471856,14863.511004247455,15725.562701611248,1.3141126793069144e-17,1.2631246285085522e-36,1.39068578933154e-22,1.4464822526215688e-48,lognorm
m_2005,20,2499,38.74269707883153,9.065886487696533,17481.67890376326,18114.038910594812,17650.28487533364,18489.672924548897,7.754713940749602e-21,4.263390146519383e-41,1.3573425200751926e-26,3.245682436315136e-45,lognorm
m_2005,21,2506,40.322825219473266,8.828864961215023,17606.677476506193,18031.988560424958,17710.66851373439,18381.431004214464,4.79415652873375e-11,2.0150016887501982e-27,6.743032398605483e-16,1.024486136483434e-31,lognorm
m_2005,22,2550,34.53568627450981,8.525630390102256,17488.869968115607,18170.27904843649,17655.189786469877,18565.13735107502,2.7550691249444906e-12,2.1196436639105886e-34,2.0545108775384793e-18,3.1371712256810494e-45,lognorm
m_2005,23,2378,32.29772918418839,7.896225789776177,16055.228928249966,16580.19823493509,16161.626525180518,16983.445912037045,2.25803665177668e-08,7.620465311416753e-24,9.273478395805019e-12,2.897637612916659e-39,lognorm
m_2006,0,2501,36.58016793282687,8.377994641565584,17754.885189012148,17733.824674959047,17704.902531763124,17834.03543753235,1.278570764697827e-06,2.333650345858273e-05,0.0005546504418427315,1.435962643655507e-06,gamma
m_2006,1,2311,39.03158805711813,6.932096130303649,15426.46747400864,15511.275770847973,15432.656620321928,15732.286622878482,0.000498208871826792,2.767055928124119e-07,0.0009065544743461184,9.086667596455484e-13,lognorm
m_2006,2,2450,39.05714285714286,7.805283401619177,16890.88301944162,17025.323044212084,16907.121254468566,17238.313176687254,0.00036111209347854356,2.0498826871191534e-07,0.00034240121347831103,9.795182066537984e-15,lognorm
m_2006,3,2696,40.378709198813056,7.977396152405117,19061.388506292875,18852.00880677852,18947.499941416696,18971.53186030261,8.091602084101704e-22,2.616249218213772e-07,3.7494549227018054e-16,2.1943331589829553e-08,norm
m_2006,4,2739,43.55713764147499,9.588461484116596,20229.809350323754,20160.295412686282,20151.07029970571,20357.99618830849,8.99860924786273e-12,6.26433054649913e-05,1.9530421828061522e-07,1.8363211759747712e-11,gamma
m_2006,5,2168,50.970018450184504,12.780777396088553,16995.45973091826,17204.395189640592,17026.318457326175,17327.142866674803,0.011525181172010138,1.9386499126300576e-08,0.005438141668089142,9.988095907076851e-14,lognorm
m_2006,6,2152,63.148234200743495,9.195211328734878,15755.18631412374,15660.322393705797,15705.068245703249,15744.634359362975,6.9484811377662405e-06,8.491914154390352e-08,9.768237604184896e-05,9.415937084293161e-17,norm
m_2006,7,2616,56.31077981651376,8.806845405557588,18967.963377798475,18810.255735148203,18889.219365191624,18917.00518164142,3.5623187104941915e-15,1.3209628314683417e-05,2.2815610321511676e-11,4.422805600096895e-13,norm
m_2006,8,2732,50.987554904831626,9.66487460838168,20128.86220705093,20152.153975792833,20108.073720484303,20298.5822127148,0.0002274983211918831,4.6518066895493576e-07,0.0017149643370846536,4.4456852297712117e-10,gamma
m_2006,9,2872,51.149721448467965,9.23489544035423,21071.601588043417,20923.233424997074,20990.718658571182,20978.07034818268,1.1333179934249183e-09,0.0009602328298028241,1.9312882348646046e-06,2.100522553359759e-10,norm
m_2006,10,2864,47.35649441340782,8.704470918318119,20637.274330271503,20526.137064588707,20564.78991037381,20648.341262325674,6.852739121133298e-08,0.0012547708641803253,3.782673158425821e-05,4.571944214265617e-09,norm
m_2006,11,2782,48.507548526240114,8.196353397422428,19652.571156643302,19603.901529504004,19606.990056592957,19796.06853805734,2.5423812886110737e-07,4.8815446069995055e-05,9.717215995653971e-05,5.695652295631035e-13,norm
m_2006,12,2831,45.23489932885906,8.841130716781747,20408.986906465965,20377.87644582182,20362.51878401784,20522.424421543794,3.358330389230859e-07,5.942974832258097e-11,1.6215327853002426e-05,3.0861205063851466e-14,gamma
m_2006,13,2629,44.1749714720426,9.484457328645085,19171.109017572653,19293.461580285035,19174.060034796374,19487.05712681279,0.002391587559378439,1.7931723848906567e-08,0.0011150007679111408,4.196689461110858e-12,lognorm
m_2006,14,2705,43.47134935304991,9.928767173609678,19780.782618161247,20098.76794852665,19843.263881228948,20355.729902629108,1.1522980176816799e-07,1.0900151403237317e-23,3.921908296414266e-12,6.892839191928901e-28,lognorm
m_2006,15,2235,40.484116331096196,9.098619167300484,15793.590419558326,16216.963543244587,15900.198722383186,16520.81580455716,5.276476131815676e-10,8.497595876492358e-25,1.9633114217446393e-14,9.668398706525451e-31,lognorm
m_2006,16,2154,39.25626740947075,9.63393444267996,15271.283610092038,15875.663859282853,15437.651972856482,16157.45204266259,4.0453873042759074e-21,5.665554672519397e-43,4.570411154254145e-28,1.5267542522163333e-42,lognorm
m_2006,17,2295,39.604357298474945,10.06451425777155,16803.14421434241,17115.310377465234,16865.775740593854,17276.325020805125,3.457732882434734e-08,5.188572336685568e-14,2.0757610072572191e-10,4.200803923265318e-15,lognorm
m_2006,18,2142,36.64565826330532,10.170994960126615,15504.596809228318,16019.642199594686,15634.348392031807,16162.813611807072,6.018553222037805e-11,9.877737195270121e-30,2.066195645973718e-16,1.0086930188613877e-28,lognorm
m_2006,19,2245,34.60400890868597,8.982759133859497,15778.071882275675,16231.962840714288,15881.556142698188,16450.03238165684,9.903845100705968e-07,5.845944990109362e-23,4.9442533515065245e-11,1.5702671297000132e-25,lognorm
m_2006,20,2564,36.4204368174727,9.893953485125182,18528.417329249052,19033.302103506983,18637.45343372176,19234.875046447927,3.1834546093376225e-08,1.2064907196900659e-25,2.3934503929812813e-13,2.690353110364749e-24,lognorm
m_2006,21,2801,36.465191003213135,8.918586429852677,19829.040501471965,20210.83972538472,19892.011865155102,20533.14245126422,3.702080893726771e-05,5.787131299660639e-16,5.1666088251458675e-06,1.2904468693086478e-20,lognorm
m_2006,22,2713,33.26575746406193,8.633492178608115,18773.942417217142,19399.712383468228,18905.33040792305,19750.22014320438,1.070660331784042e-16,3.483285431834283e-43,3.2616083059341127e-24,9.402256072082652e-46,lognorm
m_2006,23,2777,30.32697155203457,8.203943250098039,19106.367356832438,19573.815894876403,19170.158502489525,19888.107464251312,7.137845775247454e-14,1.3936183510655119e-18,1.4027655141983392e-09,4.877276883536015e-29,lognorm
m_2007,0,2750,40.31709090909091,9.491077086635784,20039.978272154225,20185.098500185468,20035.19069827513,20392.838906649693,4.388221034783203e-05,1.420547538019566e-09,0.0036439010788252325,1.0479595096676705e-15,gamma
m_2007,1,2276,41.59841827768014,8.464932166548678,15882.847143267598,16185.770676937158,15954.144879140375,16522.329167254004,2.874910651234829e-09,3.080269872033684e-14,7.304612166015054e-11,5.330365196263395e-24,lognorm
m_2007,2,2701,41.21621621621622,8.488329199055174,18835.99142604241,19222.32113765738,18925.71280926824,19641.96817153183,4.099660578420124e-06,2.256921012893349e-16,5.085309981288802e-09,3.2239717611971986e-27,lognorm
m_2007,3,2513,45.848786311181854,9.108239313809884,18007.539427555334,18238.92084777495,18052.808307701383,18540.86589523139,0.0002467088680015927,3.782228116137021e-12,5.239909718821758e-06,2.2861277741733772e-23,lognorm
m_2007,4,2405,47.56299376299376,9.200101835396492,17293.93696248501,17503.516344926196,17334.789805259323,17797.432186154037,4.7205420966305915e-05,1.911154070841924e-14,9.307054010023e-08,1.0989280322465327e-23,lognorm
m_2007,5,2223,55.973459289248765,11.105299665290442,16903.714637089408,17016.00089442637,16917.662587772807,17170.477175510074,0.00497525114004599,8.669115392662435e-10,0.00032284308737382086,8.235963548003608e-18,lognorm
m_2007,6,2296,68.53048780487805,7.377509195001058,15847.813022063092,15696.584197163185,15790.822360353026,15470.204752197234,2.137987357345924e-39,1.6813151605021807e-34,7.013189140057552e-38,1.4329154475073413e-19,weibull_min
m_2007,7,2720,61.86139705882353,7.157799804983836,18591.2839984798,18430.048003681382,18526.5858971283,18332.272759042702,3.3363692304435895e-18,2.778217171091386e-10,2.8561578852615222e-15,2.1438180988854614e-05,weibull_min
m_2007,8,2681,59.04550540842969,7.447852986881556,18468.585207364737,18378.846560951926,18427.17736234561,18389.181533744188,8.771972727910049e-17,4.650719130194851e-11,7.2036884787603e-15,1.1089307499913976e-09,norm
m_2007,9,2205,60.3546485260771,6.575453041395349,14713.928769140863,14567.063675253014,14657.083621869817,14429.246391893399,1.0451774000098831e-18,6.118178289577444e-12,2.293164925858682e-16,2.3318390866243403e-05,weibull_min
m_2007,10,2292,57.27312390924956,6.488041907841689,15192.150352345405,15080.314433748765,15145.04751475852,15077.277950332224,2.632861474856161e-10,2.6675795307640956e-05,1.6645713217174192e-08,6.316962074535953e-07,weibull_min
m_2007,11,2814,57.88770433546553,7.201844571673573,19558.071872198998,19101.355734857927,19389.65145500262,18620.3207770605,3.144520575699764e-79,1.92611326842135e-55,3.559059357495566e-71,5.579981381860958e-24,weibull_min
m_2007,12,2790,57.08745519713262,6.948521952419919,18991.940170680668,18738.668658077702,18895.10246160718,18492.4997542089,2.84531599456467e-36,1.1699577503995653e-27,2.50137836366927e-33,2.6195996217986586e-13,weibull_min
m_2007,13,2611,55.792033703561856,6.741551425791612,17488.989528747683,17378.787819745557,17440.709953205802,17421.646820141556,1.3854995357383937e-36,3.706633881556747e-24,2.9913053829020473e-32,6.191550499226785e-10,norm
m_2007,14,2513,54.97930760047752,6.886058165119736,16955.98445717046,16833.24609572572,16903.278030967424,16832.371383484206,1.9338391280460035e-31,7.882962488703589e-21,8.376643154784404e-28,2.922475742929572e-07,weibull_min
m_2007,15,2188,51.21800731261426,7.82653021384613,15348.597498053161,15216.979354670075,15284.838435471062,15291.985258820461,1.2114323717735992e-12,1.861379854259919e-05,1.182967178182278e-09,1.982226561514837e-07,norm
m_2007,16,2504,49.141373801916934,6.2781619095487295,16377.038268177497,16310.127032652876,16340.174964141843,16465.743222551573,1.354440316747894e-09,0.00016057251420023856,1.4235768927122002e-07,1.7562811529601764e-10,norm
m_2007,17,2411,48.41061800082953,7.295205842084369,16321.076441475827,16428.483902434436,16342.251256551699,16690.590779961032,6.70252531134442e-06,3.2346630022546694e-12,7.657994219365343e-08,4.025423851274906e-17,lognorm
m_2007,18,2480,46.48104838709678,6.6036130529050086,16381.125135934755,16404.515104956696,16372.180354722874,16656.641429699102,0.00017416890674470362,3.7938859468144266e-07,0.0012506687439665799,1.4488207407555902e-16,gamma
m_2007,19,2502,45.38609112709832,6.604053571075382,16460.872581569594,16550.337344399297,16471.51578583811,16913.11323172557,1.967885233669645e-05,4.343525280976381e-11,9.401677583761059e-07,2.320052367025695e-25,lognorm
m_2007,20,2475,47.546262626262624,7.3897951183116986,16798.245094679725,16928.240790823555,16825.016121780012,17221.84078156381,1.4761787470184312e-05,1.668310843272965e-09,1.4124377491507588e-06,1.3370103352077874e-17,lognorm
m_2007,21,2646,48.142479213907784,6.7235466172452,17504.751495009572,17597.54145583734,17521.18176247198,17898.140349391968,1.4873385715717089e-06,3.5955485432086067e-13,1.3725458807343266e-08,2.8610022087312756e-21,lognorm
m_2007,22,2740,44.22481751824817,7.618971528787953,18720.683533563646,18907.69798252607,18759.485166665603,19226.27323325598,5.039927892614531e-09,2.6253299285445642e-21,1.5786391439593703e-12,2.5318718886845707e-31,lognorm
m_2007,23,2696,39.018545994065285,8.657321233629174,18986.51386280528,19293.038209355247,19048.39657674231,19562.137854706154,2.993797809675501e-07,7.699452494621993e-23,2.033106459324895e-11,1.0179597234229008e-29,lognorm
m_2008,0,2348,39.59838160136286,9.959078833598781,17361.120284585766,17461.018943050796,17341.282922088292,17607.82139796674,5.5832406893152056e-05,1.5805601440096824e-05,0.002595313391885214,2.806067369103363e-07,gamma
