vm,n_test,A_lognorm_ctop,A_empirical_p998,A_gauss_meanksd,A_rolling_max
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/200.csv,1697,0.9976428992339422,0.9829110194460813,0.99469652327637,0.9893930465527401
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/201.csv,1697,0.9994107248084856,0.9994107248084856,0.9994107248084856,0.9994107248084856
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/203.csv,1695,0.9929203539823008,0.991740412979351,0.9911504424778761,0.9923303834808259
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/206.csv,1697,0.9994107248084856,0.9976428992339422,0.9982321744254566,0.9982321744254566
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/207.csv,1700,0.9141176470588235,0.9270588235294117,0.9194117647058824,0.9511764705882353
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/208.csv,1105,0.9990950226244344,0.995475113122172,0.9936651583710407,0.995475113122172
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/209.csv,1554,1.0,0.9935649935649936,0.9929214929214929,0.9935649935649936
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/210.csv,1628,1.0,0.9981572481572482,0.9926289926289926,0.9981572481572482
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/211.csv,1698,1.0,0.9823321554770318,0.9852767962308598,0.9870435806831567
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/212.csv,1361,0.9456282145481264,0.9823659074210139,0.9456282145481264,0.9867744305657604
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/213.csv,1697,0.9952857984678845,0.9941072480848556,0.995875073659399,0.9970536240424278
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/216.csv,1701,0.9864785420340976,0.9952968841857731,0.9853027630805409,0.9970605526161082
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/218.csv,1702,0.9794359576968272,0.9858989424206815,0.9735605170387779,0.9905992949471211
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/219.csv,1700,0.9994117647058823,0.9970588235294118,0.9994117647058823,0.9988235294117647
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/22.csv,1698,0.9899882214369847,0.9994110718492344,0.9923439340400471,0.9994110718492344
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/rnd/rnd/2013-8/220.csv,1700,0.9788235294117648,0.9888235294117647,0.9747058823529412,0.9894117647058823
