vm,hour,n,mean,std,aic_lognorm,aic_norm,aic_gamma,aic_weibull_min,ksp_lognorm,ksp_norm,ksp_gamma,ksp_weibull_min,best_aic
2013-7/386,6,348,36.35342775041051,6.6666519694490445,2339.265256028909,2311.9751941998147,2326.1198934810113,2311.7866494639165,0.0818631042283069,0.9257828071852799,0.24903494224367928,0.835256506730854,weibull_min
2013-7/386,7,348,36.022870615974064,7.5647112243444,2564.8810841537756,2399.9331641588474,2494.6034912491227,2375.7976378913154,5.601604765915849e-06,0.03636738604863898,0.00025660372214415453,0.2893298159825116,weibull_min
2013-7/386,8,348,36.60587484035759,7.753414009581498,2532.4581857010853,2417.081970667452,2481.9825035731797,2404.4083241166118,1.217345241699177e-07,0.005282008264493816,7.42284912918749e-06,0.04253237895885198,weibull_min
2013-7/386,9,348,36.37595785440613,7.011195603778937,2363.916042956717,2347.0469565102253,2354.276276141234,2354.811871662757,0.005191285166847495,0.27538647649940595,0.0237776514658955,0.5257012058567756,norm
2013-7/386,10,348,35.767617679255615,6.711258636215747,2348.9151100583786,2316.6166297784957,2334.3743580735145,2311.0332474333295,3.0504641364089277e-05,0.013412102308763512,0.00029662072282282876,0.1509024485856294,weibull_min
2013-7/386,11,348,36.809026637474915,6.966440849710951,2401.168678928441,2342.5899203891686,2376.5781530430977,2329.0123425181923,0.0001641353273524896,0.05847898297483556,0.0015267280041819436,0.4558627301690834,weibull_min
2013-7/386,12,348,36.247149242838894,8.0756468505586,2509.517060400308,2445.4228870884767,2481.0211578265967,2435.9935088783004,5.058932090352454e-05,0.023452735216551446,0.0004183159988290025,0.19609063472704358,weibull_min
2013-7/386,13,338,36.681584014276325,7.860053405894115,2465.131996494032,2356.9747875636276,2420.6772070973357,2332.0775965391726,5.405824524817228e-09,0.000393729272773792,2.924512713825698e-07,0.01600962817199699,weibull_min
2013-7/386,14,336,37.7708522297808,7.747009227353336,2423.6591640027127,2333.3169060723735,2384.7243514081015,2322.496293655864,6.596265089318292e-05,0.03180229873642171,0.0005598218330990355,0.2519684713111483,weibull_min
2013-7/386,15,336,36.76655328798186,7.20092738507439,2345.3548152741587,2284.195694166732,2319.778662047742,2266.8192395535407,2.245202995627991e-06,0.005137139118126236,4.0381663134555045e-05,0.09222427827917157,weibull_min
2013-7/386,16,336,35.7823082010582,6.90185589268066,2298.1828259610566,2255.6898064162915,2279.495566141049,2244.1788846843874,0.006789395029624422,0.31735483843281465,0.02859817547008947,0.8566344439729962,weibull_min
2013-7/386,17,336,36.07490079365079,7.001808378814605,2320.074763858324,2265.351896424313,2296.573014134493,2251.474006420517,0.00031734512290113487,0.035704279718020704,0.0016173939158077048,0.43366703168659404,weibull_min
2013-7/386,18,336,36.365310846560845,7.033287517430616,2343.4648241619334,2268.3663420367197,2312.1508980158296,2244.7061771260137,0.0006546403453362334,0.09185011138993504,0.0037587517013676452,0.8232959104949813,weibull_min
2013-7/386,19,339,35.4060635857096,7.571548184261079,2520.301742842664,2338.581872747624,2442.743977586301,2323.7084663882924,7.241384477525809e-07,0.07341055975584809,0.00017203621391011592,0.10592726419522813,weibull_min
2013-7/386,20,342,35.42511371020143,6.5102275334050645,2347.072812884616,2255.9420510846735,2305.526435703575,2243.546072663662,0.0071918780304183975,0.5742840949992323,0.0519698831782297,0.9262855354845791,weibull_min
2013-7/386,21,344,35.74203811369509,6.745940679505013,2327.1196622196794,2293.5810797446698,2312.2704594704574,2282.4395820251316,0.005979741849057817,0.15607222983681734,0.018633415012439588,0.829076516267762,weibull_min
2013-7/386,22,348,35.092613118044156,7.637054106654329,2452.4008533848432,2406.55752982788,2432.604269384281,2387.277082029664,2.5136059696627926e-06,0.007288104039420671,4.916836763287332e-05,0.07768549612818498,weibull_min
2013-7/386,23,348,37.16568144499179,5.848671340699124,2256.3307856703277,2220.8665209935243,2241.1275835248143,2215.3065574536845,0.005652413669351375,0.13445069361841822,0.02056995884531965,0.2709412187287159,weibull_min
2013-7/496,0,348,5.456540777230432,0.18881777294231047,-155.32196932763458,-168.63191466414142,-159.89163830781087,-240.31404141647045,5.263337077052148e-09,1.5625721516715794e-08,7.520997122784036e-09,0.0007458187613373596,weibull_min
2013-7/496,1,348,5.448850574712645,0.1864039801825446,-169.26250272700463,-177.5867416269345,-172.1492057272053,-214.94591876367008,0.00016080477792039681,0.00034486373812462034,0.00020711841623929328,0.04579048537363373,weibull_min
2013-7/496,2,348,5.43572796934866,0.19576620291477023,-136.1904985435864,-143.47936601150718,-138.7845742376938,-134.23902174070938,2.0571548966160463e-05,7.820659056797209e-05,3.2398363901098833e-05,0.0024081595135621446,norm
2013-7/496,3,348,5.452011494252873,0.17408520944885802,-215.50246820154516,-225.17321244088393,-218.84382611788476,-268.89318136521,2.306697828257536e-05,4.8129517731574496e-05,2.939148652230014e-05,0.036402109236010505,weibull_min
2013-7/496,4,348,5.4543582375478925,0.18950065754599285,-158.00038234633337,-166.1192789474683,-160.84986414745663,-178.00954878912802,9.123993973263022e-08,2.805264891785909e-07,1.3228904132190764e-07,0.0010166228163848263,weibull_min
2013-7/496,5,347,5.446356525319062,0.19928120555403583,-118.73439417647882,-130.70527875353906,-122.8746576389339,-178.6619955451178,2.243208198528292e-06,1.1073916023733082e-05,3.854733486808461e-06,0.04224774087200167,weibull_min
2013-7/496,6,348,5.468390804597701,0.23192699454067578,-71.62629003720726,-25.506295226462008,-58.11244150369693,399.04865657224354,5.64832067835821e-06,4.479099276996761e-06,1.1593352760083592e-05,1.830290233931398e-23,lognorm
2013-7/496,7,348,5.442049808429119,0.19657998627965775,-128.55645455292415,-140.5921503341983,-132.71186376831466,-196.578419597086,2.4590422888011587e-06,1.1827231243658572e-05,4.186091505788991e-06,0.037663378753381105,weibull_min
2013-7/496,8,347,5.459750240153699,0.18985695374199027,-152.4806370914423,-164.32680755504327,-156.55526697930497,-227.6951186564263,2.7598834904206497e-10,9.797889133550231e-10,4.1892531494798123e-10,0.00017553993024241703,weibull_min
2013-7/496,9,348,5.462452107279693,0.17757804376415656,-200.39689484398752,-211.34695901991637,-204.1723382987114,-265.3848665945277,3.478611022234998e-06,1.43368924709347e-05,5.629172783696257e-06,0.03560975925474519,weibull_min
2013-7/496,10,348,5.430172413793103,0.19977534229015687,-118.54666048659386,-129.36981620148927,-122.28093140634255,-183.57308325523235,6.676472636988448e-09,1.6897823264000708e-08,9.041865982252547e-09,0.00022980859738115327,weibull_min
2013-7/496,11,348,5.468191865605659,0.2749411216564957,15.466087378623847,92.90719722534529,38.195852890857566,548.4325796440148,3.2269548062335903e-07,5.792825278549093e-10,5.493845509173519e-08,7.25854588571881e-29,lognorm
2013-7/496,12,339,5.452802359882006,0.1909828465178155,-144.15341745638037,-156.43726252722996,-148.37257265904407,-221.64640025967807,1.0719907470715612e-08,4.554183083635988e-08,1.7343689583972304e-08,0.0032259277647789762,weibull_min
2013-7/496,13,336,5.459438775510204,0.18744944840213418,-159.6194555228381,-167.56667040118674,-162.3805588398709,-200.60773623415923,7.447484765602071e-06,1.961780231723961e-05,1.0276232146058654e-05,0.05959608322751431,weibull_min
2013-7/496,14,336,5.470847505668935,0.19145034993607846,-147.40203964078648,-153.3744973042911,-149.58761138518406,-102.49571308312937,4.704004741132089e-06,1.463886198860575e-05,6.868459069541513e-06,9.565963745827062e-06,norm
2013-7/496,15,336,5.439739229024943,0.19067130602922144,-147.11311350083727,-156.1145578193576,-150.2270435638701,-200.33096557113544,9.518516136855177e-06,2.0798802748233046e-05,1.2313060671189563e-05,0.007622421878109574,weibull_min
2013-7/496,16,336,5.459325396825396,0.18974800872556927,-147.81033294819315,-159.37652156449442,-151.8057606020706,-207.0821467373318,3.007861813435044e-06,7.721824525899205e-06,4.104329220785325e-06,0.02550544045286829,weibull_min
2013-7/496,17,336,5.464087301587301,0.18423289492976014,-167.86929684393178,-179.1979891076258,-171.771428085974,-235.94457405341197,3.902359752407998e-07,1.0844930345053884e-06,5.468760601222605e-07,0.012267580817110827,weibull_min
2013-7/496,18,336,5.440376984126984,0.19605903089950663,-126.04457892398221,-137.3894409759419,-129.96046191570372,-193.85808129886328,2.184283003696838e-05,4.5703358764166384e-05,2.7818291414053245e-05,0.05452453083048925,weibull_min
2013-7/496,19,340,5.4687254901960785,0.17719402368586945,-197.7306576190336,-207.86857549600114,-201.23872729720583,-246.3075415214181,2.519790853408242e-05,6.107862396243616e-05,3.379870914222638e-05,0.02219685805417533,weibull_min
2013-7/496,20,348,5.452969348659003,0.18646950542952406,-167.97606026772905,-177.34212475753014,-171.21801556184184,-220.2716341998588,0.00024953183903066894,0.000530816606254264,0.0003204901860934649,0.06598959951054961,weibull_min
2013-7/496,21,347,5.445896802525045,0.20582727626046782,-100.77863932499295,-108.2748990550474,-103.46368874230629,-90.51503862452,1.2020033985239036e-05,3.313104356335128e-05,1.6811856063477635e-05,0.00028611681391335365,norm
2013-7/496,22,342,5.447458925090504,0.18649262513877818,-164.10448486445372,-174.13073486160891,-167.60348905725502,-189.00058909595003,6.41684760767666e-07,2.968609724005724e-06,1.0790545959353697e-06,0.0016332831085537456,weibull_min
2013-7/496,23,348,5.456609195402299,0.1944251684385052,-137.5705252186431,-148.26349881910016,-141.26176424906313,-200.2809555745347,3.9434975416906983e-07,1.1555578584808225e-06,5.626683027608417e-07,0.01285256251288049,weibull_min
2013-8/27,0,360,3.8946870866402112,1.3172936434534046,1012.51244110237,1224.0528844078208,1076.5965866501274,1228.7903893556622,1.0524777212421577e-35,1.3579780520889025e-38,3.1760964967937307e-37,1.0334580767962315e-32,lognorm
2013-8/27,1,360,3.616623263888889,1.055983658834089,790.1342584814697,1064.8560955216567,875.7402257632817,1114.9923746055115,8.058150944197502e-34,2.912431608355503e-40,1.3548487811323304e-36,2.5110413294696698e-45,lognorm
2013-8/27,2,360,3.519277447089947,0.8707267341359267,645.4002635231915,925.9682395166267,734.9335422270186,1020.6518999078351,3.995234026253901e-26,7.112501834545552e-34,1.8102468630127806e-28,1.678872396790845e-50,lognorm
2013-8/27,3,360,3.491212384259259,0.8742342485766094,638.9958770903979,928.8627613123191,732.003901017884,1021.6913216856196,6.106627078235347e-37,1.1154469903248226e-44,3.674387891057476e-40,5.158856860712749e-52,lognorm
2013-8/27,4,360,3.478096478174603,0.8916780406031304,652.1580699712232,943.0876340462365,745.1256201448807,1029.95086538433,9.287756097528409e-32,2.99632648312125e-40,5.480694790515324e-35,2.378720103215819e-49,lognorm
2013-8/27,5,359,3.482251873590662,0.8737019293021389,636.3584825211278,925.8563763401282,729.2645635704959,1017.9302752945747,1.3706168041583381e-37,9.452570132777884e-46,6.094353838054212e-41,3.6085525329128596e-51,lognorm
2013-8/27,6,360,3.480568783068783,0.8705701648396773,634.554460187034,925.8387614320225,728.1323381813368,1019.1824842250687,7.02557030336936e-38,4.8400993062246875e-46,2.9464014796641064e-41,1.12468287277826e-52,lognorm
2013-8/27,7,360,3.4884073247354497,0.8821302114920185,647.8330838363172,935.33651061513,740.143244368292,1024.575516929713,7.809741348542918e-39,1.2105938611178128e-46,4.353717176601465e-42,8.699889191042382e-53,lognorm
2013-8/27,8,360,3.565989479993386,1.0891837741416714,787.0768245623133,1087.1443248656878,882.8388520871405,1126.088184390658,1.767819062361036e-46,5.5404291618765255e-55,3.465999574481185e-50,1.0080040913980777e-50,lognorm
2013-8/27,9,359,3.5486321130123355,1.0379163406457814,756.1119495144935,1049.5183695383012,850.3998307628848,1098.436643995782,8.605771836669007e-43,1.2094713347965637e-51,1.5279452960304607e-46,2.0005697136382074e-50,lognorm
2013-8/27,10,358,3.5412576483107214,1.0120108728434343,743.0395971072995,1028.5085391169264,834.8585478047045,1082.1641333338125,4.1053217032087524e-42,9.896474945627909e-51,1.1900134893615232e-45,5.166672921696801e-50,lognorm
2013-8/27,11,358,3.4842739924181965,0.9094058080329253,655.793971470477,951.9658724965868,750.9509218561022,1034.080583338228,2.948008328729277e-43,2.5937805789515464e-52,5.019794786583265e-47,1.9959603388595908e-53,lognorm
2013-8/27,12,360,3.806666666666667,1.492205594632065,1030.5222469085913,1313.8195529226896,1119.6236941462944,1286.476418777917,4.425364966411595e-46,9.123870972877253e-52,6.972233404311503e-49,6.518095057708777e-43,lognorm
2013-8/27,13,360,3.6788475529100526,1.22514395891279,904.2957111509786,1171.8377591991184,989.5709463138977,1182.9420597709416,1.1494000483142016e-47,2.6071697640302563e-54,1.0944143750938727e-50,1.3099722078473092e-45,lognorm
2013-8/27,14,356,3.6422631587747456,1.2134453739579014,869.4187963017555,1152.0304113244397,960.0883233415889,1164.4937581734614,5.507064335171619e-48,1.2507225634305663e-55,2.7557737177134183e-51,4.0185383061331715e-47,lognorm
2013-8/27,15,360,3.7517609126984124,1.3593222817808361,972.7561021156107,1246.6658463007923,1059.0615753521065,1238.2349282347548,7.307108107802931e-44,1.0133066166227416e-49,2.0717046364851948e-46,4.6088054405042915e-42,lognorm
2013-8/27,16,360,3.6879203869047616,1.2961191033749837,925.422066945942,1212.3853799183987,1016.8294987621343,1211.8892396537299,2.614071864247947e-42,2.9136522839488195e-49,2.260978593402887e-45,6.4199994977635606e-43,lognorm
2013-8/27,17,360,3.6768543320105818,1.227731683391365,896.5056025637107,1173.3569249355771,984.4603954725283,1185.1404380680826,2.475795288450695e-35,2.989900393505729e-42,2.2507711118020034e-38,9.859653177981455e-42,lognorm
2013-8/27,18,360,3.6428265542328044,1.2073155945449936,876.7490066162973,1161.283296174845,967.8435230708544,1175.2627635733984,2.4103242347047552e-42,2.031755299903839e-49,1.636571616862783e-45,9.66334317250689e-45,lognorm
2013-8/27,19,360,3.645047123015873,1.2048529505316403,874.9332078052979,1159.8131631617416,966.2326613063085,1174.4366799107343,2.0527905004473542e-43,2.2505800748482607e-50,1.5769843478512006e-46,3.2771440188087505e-46,lognorm
