hour,n_test,ml_gbm_p998,cov_ml_gbm_p998,ewmq_p998,cov_ewmq_p998,test_p99,vm
0,72,1.2,1.0,1.0964565803482085,0.9861111111111112,1.1053333333333344,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1203.csv
1,72,1.068637451058858,0.9861111111111112,1.0685214772535254,0.9861111111111112,1.0860000000000005,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1203.csv
2,72,1.068637451058858,0.9861111111111112,1.0592790971167345,0.7222222222222222,1.1053333333333344,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1203.csv
3,72,1.1448123846788978,0.9861111111111112,1.1331875201320023,0.9861111111111112,1.1053333333333344,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1203.csv
4,66,1.134318725529429,1.0,1.0746386559787588,1.0,1.0666666666666669,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1203.csv
5,72,1.0676481172939782,1.0,1.0666671189070018,1.0,1.0666666666666669,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1203.csv
6,72,1.1338240586469888,1.0,1.0667870788645992,0.9722222222222222,1.1333333333333333,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1203.csv
7,72,1.2004907253136554,1.0,1.0672175716490093,0.9861111111111112,1.1053333333333344,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1203.csv
8,72,1.134318725529429,0.9861111111111112,1.0814288481928218,0.9722222222222222,1.152666666666667,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1203.csv
9,71,1.134318725529429,0.9859154929577465,1.0968637899277882,0.9859154929577465,1.1066666666666665,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1203.csv
10,72,1.2002283077918954,1.0,1.1397215105343155,0.9861111111111112,1.152666666666667,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1203.csv
11,72,1.0671613335491072,1.0,1.0961041684212784,1.0,1.0666666666666669,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1203.csv
12,65,1.104782369362225,1.0,1.126141880096839,1.0,1.0666666666666669,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1203.csv
13,68,1.176990656914674,1.0,1.066659821867739,0.7352941176470589,1.0666666666666669,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1203.csv
14,60,1.2,1.0,1.0968094075762058,0.9833333333333333,1.121333333333333,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1203.csv
15,60,1.134318725529429,0.9833333333333333,1.0666933832573906,0.9666666666666667,1.1606666666666663,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1203.csv
16,60,1.1338004092342824,0.9833333333333333,1.0677445393923286,0.9833333333333333,1.121333333333333,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1203.csv
17,60,1.1338004092342824,0.9833333333333333,1.074086827638353,0.9833333333333333,1.121333333333333,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1203.csv
18,60,1.068637451058858,0.9666666666666667,1.07435823590631,0.9666666666666667,1.1606666666666663,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1203.csv
19,60,1.0676008184685655,0.9666666666666667,1.0887109452300554,0.9666666666666667,1.1606666666666663,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1203.csv
20,60,1.0676520588627625,0.9666666666666667,1.0814727177264112,0.9666666666666667,1.2,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1203.csv
21,60,1.0681270179012805,1.0,1.0981595061468932,1.0,1.0666666666666669,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1203.csv
22,60,1.133804350803067,0.9833333333333333,1.0662121767067567,0.7833333333333333,1.1606666666666663,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1203.csv
23,60,1.1338004092342824,1.0,1.0663005812853747,0.7833333333333333,1.0666666666666669,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1203.csv
1,32,3.2164296214150805,0.90625,3.0361741369271753,0.84375,3.4,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1044.csv
8,23,0.4007843721880921,1.0,0.40012501288205465,1.0,0.4,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1044.csv
13,26,0.4,1.0,0.4,1.0,0.4,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1044.csv
14,20,0.4,1.0,0.39916666664183137,0.0,0.4,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1044.csv
16,20,0.4,1.0,0.39999999491373683,0.0,0.4,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1044.csv
17,22,0.40166108970198977,1.0,0.432222950760356,1.0,0.4,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1044.csv
18,24,0.4004223109411839,1.0,0.40022323694213224,1.0,0.4,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1044.csv
20,21,0.4,0.9523809523809523,0.39949999998509883,0.23809523809523808,0.4228571428571428,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1044.csv
21,21,0.40033531488730006,1.0,0.4000000132152017,1.0,0.4,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1044.csv
23,30,1.4331860383801087,0.8333333333333334,2.215601508724734,0.9333333333333333,3.103333333333334,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1044.csv
0,72,14.40343507719559,1.0,5.617350596806443,0.9583333333333334,8.807666666666684,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/380.csv
1,72,2.8696129893329925,1.0,2.6038990415274528,1.0,2.3386666666666676,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/380.csv
2,72,8.14376194247594,1.0,5.22725255790865,0.9305555555555556,6.541333333333345,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/380.csv
3,72,2.475529284078351,1.0,2.407569243822649,0.9305555555555556,2.466666666666667,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/380.csv
4,67,2.4093553135097325,0.9850746268656716,2.3413565166350967,0.9701492537313433,2.548000000000002,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/380.csv
5,72,2.5034469019019427,0.9583333333333334,2.3967067887920495,0.9027777777777778,3.0207142857142864,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/380.csv
6,72,2.3703549896566525,0.9722222222222222,2.2079512881011536,0.9027777777777778,2.477333333333335,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/380.csv
7,72,2.6654299994605664,1.0,2.4218177336345756,1.0,2.3763333333333336,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/380.csv
8,72,2.490009622399976,1.0,3.468510529707504,1.0,2.3763333333333336,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/380.csv
9,72,9.815918968567741,1.0,5.7739120899089755,1.0,2.4430000000000005,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/380.csv
10,72,2.4738137162649485,0.8888888888888888,2.5255468744365497,0.9166666666666666,3.052666666666667,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/380.csv
11,72,9.931507859950731,1.0,5.0155538508228785,1.0,2.8763333333333336,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/380.csv
12,65,5.178970787503307,1.0,4.035952823497028,1.0,2.736,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/380.csv
13,68,2.970851078669266,0.9558823529411765,2.532264638163715,0.8088235294117647,3.1099999999999994,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/380.csv
14,60,2.8347582104488875,1.0,2.319544029033503,0.9166666666666666,2.427333333333333,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/380.csv
15,60,3.2683014323199897,1.0,2.384228933356784,0.7833333333333333,2.9851904761904757,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/380.csv
16,60,2.648169805137664,0.95,2.3930352213156323,0.9,2.768333333333333,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/380.csv
17,60,3.335537655675999,1.0,2.3676999012000475,1.0,2.1409999999999996,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/380.csv
18,60,3.2014012277028483,1.0,2.362824935699252,1.0,2.1939999999999995,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/380.csv
19,60,3.102335379504747,1.0,2.3736561919149617,1.0,2.1136666666666666,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/380.csv
20,60,2.6830823152614243,0.9833333333333333,2.3491879076020297,0.9666666666666667,2.8296666666666637,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/380.csv
21,60,3.1076072277538587,1.0,2.67300990281532,0.9666666666666667,2.822999999999999,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/380.csv
22,60,3.8713571335200814,1.0,3.3848402641085253,0.9666666666666667,3.5,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/380.csv
23,60,2.7058354925852783,1.0,2.3510454697523158,0.95,2.466666666666667,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/380.csv
0,72,6.784327379481283,1.0,4.811759536839526,0.9722222222222222,5.264333333333337,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/324.csv
1,72,6.2967846652641395,1.0,3.8596026474199285,0.9305555555555556,6.034333333333334,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/324.csv
2,72,8.343677980607946,1.0,4.491497537503493,0.9722222222222222,5.739666666666669,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/324.csv
3,72,7.032703365644757,0.9583333333333334,5.55826729228841,0.9583333333333334,24.194333333333546,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/324.csv
4,72,8.360354286618664,1.0,3.601996501113479,0.8194444444444444,5.648333333333334,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/324.csv
5,72,7.204016500951471,1.0,4.1172895663354545,0.9722222222222222,4.90933333333334,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/324.csv
6,72,5.806933261851912,0.9166666666666666,3.716048832041949,0.8194444444444444,8.483666666666672,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/324.csv
7,72,7.9835408191538955,1.0,4.388215293360668,0.9583333333333334,5.5030000000000046,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/324.csv
8,72,10.584631605954787,0.9861111111111112,5.180228528061933,0.9444444444444444,14.4690000000001,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/324.csv
9,72,28.986714513256413,1.0,11.968144567484055,0.8333333333333334,25.758,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/324.csv
10,71,13.186863265117847,0.8450704225352113,7.028067263229725,0.8309859154929577,86.27333333333334,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/324.csv
11,72,15.636837430342833,0.8333333333333334,3.771555420849051,0.625,86.443,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/324.csv
12,72,18.90394156878438,0.8333333333333334,4.61634370980722,0.6944444444444444,86.343,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/324.csv
13,68,7.62586328689565,0.7941176470588235,4.08978792270386,0.5441176470588235,86.57766666666666,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/324.csv
14,60,13.301167689752374,1.0,4.797708625695367,0.8833333333333333,9.623,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/324.csv
15,60,10.05254800964119,1.0,4.5571659447557655,0.9666666666666667,5.445999999999998,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/324.csv
16,60,15.55508449387431,1.0,12.912653842392517,0.9166666666666666,14.542666666666664,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/324.csv
17,60,12.78873220967838,1.0,5.489992841621028,1.0,4.485999999999995,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/324.csv
18,60,12.28700130474566,1.0,4.330153067396106,0.9166666666666666,5.769999999999999,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/324.csv
19,60,10.100168097908956,1.0,4.723921745895427,0.95,6.495666666666667,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/324.csv
20,60,6.550768283769967,1.0,4.736281639485011,0.9833333333333333,4.8559999999999945,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/324.csv
21,60,90.04220777545139,1.0,9.855683426787957,0.8166666666666667,88.516,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/324.csv
22,60,58.68356082907308,1.0,28.189813254042875,0.9666666666666667,28.811,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/324.csv
23,60,7.1338023800186745,1.0,3.294794649326642,0.6,6.007666666666665,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/324.csv
1,58,98.37744672882289,1.0,64.46655329803359,0.9827586206896551,61.389749999999985,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/285.csv
2,60,18.172684990776396,1.0,80.14943201203928,1.0,0.5343333333333324,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/285.csv
3,54,97.21833162584107,1.0,70.98703618730998,0.9814814814814815,46.29383333333323,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/285.csv
4,53,75.86111247959629,0.9811320754716981,46.82563955047522,0.9811320754716981,61.24533333333322,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/285.csv
5,63,97.65898986147404,0.9841269841269841,42.82365833270152,0.9523809523809523,97.6145,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/285.csv
6,72,97.55203729836543,1.0,62.1946346900953,0.8333333333333334,97.275,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/285.csv
7,72,87.62656317368148,0.9027777777777778,37.74484354148269,0.8333333333333334,97.2465,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/285.csv
8,68,85.84412709606995,1.0,6.909520100429029,0.8088235294117647,85.20266666666666,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/285.csv
9,60,97.59059975444643,1.0,5.420517786729635,0.8,64.35191666666663,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/285.csv
10,69,98.2610320762104,1.0,10.158591769623856,0.6231884057971014,92.58033333333327,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/285.csv
11,62,97.66052004708553,0.9516129032258065,28.029052608937523,0.9032258064516129,99.85116666666667,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/285.csv
12,56,17.776694523450274,0.8214285714285714,53.57004606720231,0.9107142857142857,92.1441666666667,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/285.csv
13,57,85.5005162156532,0.9473684210526315,38.30288076171384,0.6842105263157895,99.07933333333332,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/285.csv
14,50,97.06323381719356,0.92,55.6539141615184,0.9,99.65575,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/285.csv
15,46,96.14721579553003,0.9782608695652174,37.57380418789054,0.782608695652174,95.21333333333331,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/285.csv
17,55,1.985044682330338,0.7454545454545455,52.765178580148934,0.9272727272727272,82.28566666666667,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/285.csv
0,72,1.271585744509576,0.8888888888888888,1.1550908892804916,0.7916666666666666,1.6193333333333337,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1187.csv
1,72,1.211820764784363,0.9027777777777778,1.2104779402699832,0.9027777777777778,1.6773333333333351,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1187.csv
2,72,1.7348055092743002,1.0,1.2486273435330795,0.875,1.6193333333333337,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1187.csv
3,72,1.275036587980303,0.9583333333333334,1.140021457752871,0.9166666666666666,1.6580000000000013,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1187.csv
4,66,1.206874095959963,0.9393939393939394,1.0992687346499406,0.8939393939393939,1.4699999999999989,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1187.csv
5,72,1.2014761175097513,0.9861111111111112,1.0856659557222899,0.9444444444444444,1.2193333333333336,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1187.csv
6,72,2.3970319987053594,1.0,1.9360537742011017,1.0,1.6580000000000013,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1187.csv
7,72,2.3323479411372374,1.0,1.963171994636774,1.0,1.2193333333333336,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1187.csv
8,72,1.334809450843085,1.0,1.181719282014327,0.9722222222222222,1.2386666666666675,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1187.csv
9,72,1.333829971000166,1.0,1.0983772709991897,0.8888888888888888,1.2666666666666666,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1187.csv
10,72,1.2009853921960956,0.9583333333333334,1.1557910075857842,0.9444444444444444,1.3053333333333341,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1187.csv
11,72,1.267161333549107,1.0,1.159414556309455,0.9722222222222222,1.2,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1187.csv
12,65,1.2009853921960956,0.9692307692307692,1.1419909909958237,0.9384615384615385,1.2906666666666666,../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/1187.csv
