vm,n_bins,lam_min,lam_max,alpha_mu,beta_mu,r2_mu,gammaA,deltaA,r2A,alpha_sig,sigma_eps,r2B
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/265.csv,24,1.3787654320987652,503.28993855606757,0.0006046057668799793,1.0028552418178114,0.10613008186452044,-0.0012023482376702108,2.423600172758696,2.314430222805086e-06,0.019597054490583153,2.410086036851157,0.007010700311367746
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/794.csv,24,1.423690476190476,1.5067328042328045,0.013787714587568346,0.5500226819298747,0.0034102101935173934,0.564096681251694,-0.35672270274810547,0.42097216564301365,1.2605805255713617e-08,0.11188780239549657,-4.218847493575595e-15
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/602.csv,24,0.18012716450216448,1.5698867512621095,0.002387738702836992,-0.5848632373061157,0.00012540499030910812,0.001012236826511794,0.7225839466940976,3.170081304582073e-05,0.10341412204522282,0.7227986320985929,0.0011180726790180895
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/719.csv,24,0.009768492377188019,0.22605633802816896,1.8827042866870762,-1.4282759017641844,0.47325633574644943,-0.039273094177016854,0.9831795983862635,0.46419076035782714,1.8500089093347452,0.5982810566394727,0.7643186383568087
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/136.csv,24,2.895975855130785,4.377949735449736,0.012712952162706511,0.4456623111697693,0.2252202011227722,-0.22698929964361506,0.22907264985899795,0.09841275016569762,0.05758445727808337,1.345340891937584e-09,0.10841553120488512
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/361.csv,24,0.2854369289714117,0.8679640718562873,0.02063696196068092,2.547494608965591,0.11587311484364071,-0.013131609141708871,0.1075985499229328,0.12312988752367027,0.05144508161841913,0.07931354193920262,0.0950779392411859
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/328.csv,24,0.1340343915343915,32.71022486772487,0.0018557059301639017,0.7655330692730609,0.14771788517684747,-0.027536847566391565,0.16703210373642463,0.1360862546958067,0.04261730820651491,0.11242313012168316,0.19253491707223624
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/867.csv,24,0.3697486772486772,68.67975858867224,0.01004002438343145,1.6173640712217074,0.6637914128066593,-0.16940815862018324,0.2940185306799579,0.1809184124139187,0.06291562736061496,0.0858052936764795,0.622835460927261
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/951.csv,24,0.00222222222222222,69.42578364679206,0.01875143469947419,0.4949524381217414,0.9820960592818491,-0.05092842253030574,0.9585989029285968,0.5388840263879042,0.19192875449575514,0.16418903043506797,0.9826754770064646
../../../../tmp/claude/E--Projects-Submitted-Amdocs/34878466-835f-474b-a49b-ee8b3bc3dbdb/scratchpad/bitbrains/fastStorage/2013-8/663.csv,24,2.575211267605634,3.945925925925926,0.0642157890813629,0.32442847904270616,0.6683209868124314,-0.25643621486324353,0.28036154512198214,0.036113576296772254,0.07639659775063448,1.1313126972822859e-07,0.04407868911228385
